#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYO5A	CIB2	1858703	1844648	9606.ENSP00000382177	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN2	MYH9	1855210	1842558	9606.ENSP00000359300	9606.ENSP00000216181	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN3	MYH3	1846832	1843076	9606.ENSP00000283122	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH7B	1855912	1845230	9606.ENSP00000362566	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYH4	1849342	1844373	9606.ENSP00000310749	9606.ENSP00000255381	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5B	GUCA1B	1846944	1843250	9606.ENSP00000285039	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH7	1855912	1853180	9606.ENSP00000362566	9606.ENSP00000347507	0	0	0	0	0.053	0.293	0	0.159	0.387
IQCB1	EFCAB1	1849434	1845064	9606.ENSP00000311505	9606.ENSP00000262103	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP1	MYH7B	1859858	1845230	9606.ENSP00000395323	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL6	IQCB1	1862334	1849434	9606.ENSP00000446714	9606.ENSP00000311505	0	0	0	0	0.053	0.293	0	0.159	0.387
IQCB1	MYL12B	1849434	1843461	9606.ENSP00000311505	9606.ENSP00000237500	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB3	MYO5C	1846116	1845003	9606.ENSP00000269878	9606.ENSP00000261839	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB3	MYH7B	1846116	1845230	9606.ENSP00000269878	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
NCS1	MYO5B	1855673	1846944	9606.ENSP00000361475	9606.ENSP00000285039	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	VSNL1	1853180	1847545	9606.ENSP00000347507	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL4	IQCB1	1855772	1849434	9606.ENSP00000361935	9606.ENSP00000311505	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	HPCA	1860815	1855912	9606.ENSP00000409936	9606.ENSP00000362566	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	HPCA	1858384	1855912	9606.ENSP00000379616	9606.ENSP00000362566	0	0	0	0	0.053	0.293	0	0.159	0.387
CALM2	KAT2B	1846243	1845408	9606.ENSP00000272298	9606.ENSP00000263754	0	0	0	0	0	0.094	0	0.351	0.387
IQCB1	HPCAL1	1849434	1849342	9606.ENSP00000311505	9606.ENSP00000310749	0	0	0	0	0.053	0.293	0	0.159	0.387
RASIP1	MYL12A	1842888	1842673	9606.ENSP00000222145	9606.ENSP00000217652	0	0	0	0	0.053	0.293	0	0.159	0.387
GUCA1C	MYO1G	1844846	1844638	9606.ENSP00000261047	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
VSNL1	MYH7B	1847545	1845230	9606.ENSP00000295156	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP4	MYH7B	1857490	1845230	9606.ENSP00000371587	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
NCS1	MYH7B	1855673	1845230	9606.ENSP00000361475	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP4	MYH2	1857490	1843761	9606.ENSP00000371587	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP3	MYH7B	1847552	1845230	9606.ENSP00000295225	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYO5B	1849342	1846944	9606.ENSP00000310749	9606.ENSP00000285039	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH3	1855912	1843076	9606.ENSP00000362566	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
IQCB1	MYL6B	1849434	1842446	9606.ENSP00000311505	9606.ENSP00000207437	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYH1	1861454	1843075	9606.ENSP00000420040	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	CIB2	1853324	1844648	9606.ENSP00000348634	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP3	MYH9	1847552	1842558	9606.ENSP00000295225	9606.ENSP00000216181	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN1	MYH10	1850108	1846079	9606.ENSP00000319052	9606.ENSP00000269243	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5B	NCALD	1846944	1842808	9606.ENSP00000285039	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5B	EFCAB1	1846944	1845064	9606.ENSP00000285039	9606.ENSP00000262103	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL4	MYH3	1855772	1843076	9606.ENSP00000361935	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYO5C	1849342	1845003	9606.ENSP00000310749	9606.ENSP00000261839	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7B	GUCA1B	1845230	1843250	9606.ENSP00000262873	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	CETN1	1858384	1850108	9606.ENSP00000379616	9606.ENSP00000319052	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP1	MYH3	1859858	1843076	9606.ENSP00000395323	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	CETN3	1853180	1846832	9606.ENSP00000347507	9606.ENSP00000283122	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP3	MYH3	1847552	1843076	9606.ENSP00000295225	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	KCNIP3	1860815	1847552	9606.ENSP00000409936	9606.ENSP00000295225	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	CETN3	1860815	1846832	9606.ENSP00000409936	9606.ENSP00000283122	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYH7B	1861454	1845230	9606.ENSP00000420040	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	VSNL1	1858703	1847545	9606.ENSP00000382177	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	HPCAL1	1853180	1849342	9606.ENSP00000347507	9606.ENSP00000310749	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	GUCA1A	1858384	1842221	9606.ENSP00000379616	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	RCVRN	1858703	1843074	9606.ENSP00000382177	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	RASIP1	1861454	1842888	9606.ENSP00000420040	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	GUCA1A	1860815	1842221	9606.ENSP00000409936	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
GUCA1B	RASIP1	1843250	1842888	9606.ENSP00000230361	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYO1G	1849342	1844638	9606.ENSP00000310749	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB2	MYH2	1844648	1843761	9606.ENSP00000258930	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL3	1863982	1847344	9606.ENSP00000467396	9606.ENSP00000292327	0	0	0	0	0.053	0.293	0	0.159	0.387
NCS1	MYH2	1855673	1843761	9606.ENSP00000361475	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
VSNL1	MYH2	1847545	1843761	9606.ENSP00000295156	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	CIB2	1858384	1844648	9606.ENSP00000379616	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	GUCA1C	1853324	1844846	9606.ENSP00000348634	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN1	MYH4	1850108	1844373	9606.ENSP00000319052	9606.ENSP00000255381	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	EFCAB1	1858384	1845064	9606.ENSP00000379616	9606.ENSP00000262103	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYH3	1849342	1843076	9606.ENSP00000310749	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL3	RASIP1	1847344	1842888	9606.ENSP00000292327	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYO5A	1861454	1858703	9606.ENSP00000420040	9606.ENSP00000382177	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	GUCA1B	1863982	1843250	9606.ENSP00000467396	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL5	1863982	1858796	9606.ENSP00000467396	9606.ENSP00000383023	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	NCALD	1853324	1842808	9606.ENSP00000348634	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL6	RASIP1	1862334	1842888	9606.ENSP00000446714	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP1	IQCB1	1859858	1849434	9606.ENSP00000395323	9606.ENSP00000311505	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN2	MYH7B	1855210	1845230	9606.ENSP00000359300	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
EFCAB1	MYH1	1845064	1843075	9606.ENSP00000262103	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH2	NCALD	1843761	1842808	9606.ENSP00000245503	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
CDKN3	EGR1	1851839	1843543	9606.ENSP00000335357	9606.ENSP00000239938	0	0	0	0	0.054	0.096	0	0.341	0.387
MYO5B	GUCA1A	1846944	1842221	9606.ENSP00000285039	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL4	MYO1G	1853126	1844638	9606.ENSP00000347055	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB3	MYH2	1846116	1843761	9606.ENSP00000269878	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL4	1863982	1853126	9606.ENSP00000467396	9606.ENSP00000347055	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYO5B	1861454	1846944	9606.ENSP00000420040	9606.ENSP00000285039	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	CIB3	1853324	1846116	9606.ENSP00000348634	9606.ENSP00000269878	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	CETN2	1860815	1855210	9606.ENSP00000409936	9606.ENSP00000359300	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	GUCA1C	1858703	1844846	9606.ENSP00000382177	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	HPCA	1858931	1855912	9606.ENSP00000384330	9606.ENSP00000362566	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7B	GUCA1C	1845230	1844846	9606.ENSP00000262873	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	RCVRN	1858384	1843074	9606.ENSP00000379616	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	HPCAL4	1863982	1855772	9606.ENSP00000467396	9606.ENSP00000361935	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	VSNL1	1858384	1847545	9606.ENSP00000379616	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO1G	GUCA1A	1844638	1842221	9606.ENSP00000258787	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYH2	1861454	1843761	9606.ENSP00000420040	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
GUCA1C	MYH2	1844846	1843761	9606.ENSP00000261047	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB2	MYH1	1844648	1843075	9606.ENSP00000258930	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH9	1855912	1842558	9606.ENSP00000362566	9606.ENSP00000216181	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	CIB2	1863982	1844648	9606.ENSP00000467396	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH10	RCVRN	1846079	1843074	9606.ENSP00000269243	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN2	MYO1G	1855210	1844638	9606.ENSP00000359300	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	NCALD	1858703	1842808	9606.ENSP00000382177	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH4	1855912	1844373	9606.ENSP00000362566	9606.ENSP00000255381	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	KCNIP4	1860815	1857490	9606.ENSP00000409936	9606.ENSP00000371587	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5B	RCVRN	1846944	1843074	9606.ENSP00000285039	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	CETN3	1858384	1846832	9606.ENSP00000379616	9606.ENSP00000283122	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	MYL9	1860815	1846609	9606.ENSP00000409936	9606.ENSP00000279022	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	CIB3	1858703	1846116	9606.ENSP00000382177	9606.ENSP00000269878	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP4	MYH10	1857490	1846079	9606.ENSP00000371587	9606.ENSP00000269243	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	GUCA1A	1853324	1842221	9606.ENSP00000348634	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	MYL2	1860815	1843164	9606.ENSP00000409936	9606.ENSP00000228841	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	MYL5	1860815	1858796	9606.ENSP00000409936	9606.ENSP00000383023	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	GUCA1C	1863982	1844846	9606.ENSP00000467396	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	GUCA1B	1858931	1843250	9606.ENSP00000384330	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH10	GUCA1C	1846079	1844846	9606.ENSP00000269243	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	VSNL1	1863982	1847545	9606.ENSP00000467396	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL10	1863982	1842966	9606.ENSP00000467396	9606.ENSP00000223167	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL9	RASIP1	1846609	1842888	9606.ENSP00000279022	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5C	RCVRN	1845003	1843074	9606.ENSP00000261839	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH2	RCVRN	1843761	1843074	9606.ENSP00000245503	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL2	1863982	1843164	9606.ENSP00000467396	9606.ENSP00000228841	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	KCNIP3	1858384	1847552	9606.ENSP00000379616	9606.ENSP00000295225	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB3	RASIP1	1846116	1842888	9606.ENSP00000269878	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5C	GUCA1A	1845003	1842221	9606.ENSP00000261839	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
GRB2	HSP90AA1	1852164	1851814	9606.ENSP00000339007	9606.ENSP00000335153	0	0	0	0	0	0.154	0	0.305	0.387
MYO5A	NCS1	1858703	1855673	9606.ENSP00000382177	9606.ENSP00000361475	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP1	MYH4	1859858	1844373	9606.ENSP00000395323	9606.ENSP00000255381	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH1	GUCA1A	1843075	1842221	9606.ENSP00000226207	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	CETN3	1858931	1846832	9606.ENSP00000384330	9606.ENSP00000283122	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	GUCA1B	1860815	1843250	9606.ENSP00000409936	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYH7B	1849342	1845230	9606.ENSP00000310749	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
EFCAB1	MYH2	1845064	1843761	9606.ENSP00000262103	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
CIB3	MYH10	1846116	1846079	9606.ENSP00000269878	9606.ENSP00000269243	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL4	MYH2	1855772	1843761	9606.ENSP00000361935	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL5	RASIP1	1858796	1842888	9606.ENSP00000383023	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL6B	1863982	1842446	9606.ENSP00000467396	9606.ENSP00000207437	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN3	MYO1G	1846832	1844638	9606.ENSP00000283122	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN1	MYH7B	1850108	1845230	9606.ENSP00000319052	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	HPCAL4	1858703	1855772	9606.ENSP00000382177	9606.ENSP00000361935	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYH6	1855912	1853324	9606.ENSP00000362566	9606.ENSP00000348634	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL4	MYH6	1855772	1853324	9606.ENSP00000361935	9606.ENSP00000348634	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP4	MYO5C	1857490	1845003	9606.ENSP00000371587	9606.ENSP00000261839	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH10	CIB2	1846079	1844648	9606.ENSP00000269243	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP4	MYH3	1857490	1843076	9606.ENSP00000371587	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	VSNL1	1860815	1847545	9606.ENSP00000409936	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL10	RASIP1	1842966	1842888	9606.ENSP00000223167	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7B	RCVRN	1845230	1843074	9606.ENSP00000262873	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	KCNIP2	1863982	1861454	9606.ENSP00000467396	9606.ENSP00000420040	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL5	IQCB1	1858796	1849434	9606.ENSP00000383023	9606.ENSP00000311505	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH4	NCALD	1844373	1842808	9606.ENSP00000255381	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	KCNIP3	1853324	1847552	9606.ENSP00000348634	9606.ENSP00000295225	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	MYL1	1860815	1848944	9606.ENSP00000409936	9606.ENSP00000307280	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	NCALD	1860815	1842808	9606.ENSP00000409936	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	EFCAB1	1853180	1845064	9606.ENSP00000347507	9606.ENSP00000262103	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO1G	RCVRN	1844638	1843074	9606.ENSP00000258787	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
SGK1	FOXI1	1854674	1848621	9606.ENSP00000356832	9606.ENSP00000304286	0	0	0	0	0	0.280	0	0.184	0.387
MYH6	VSNL1	1853324	1847545	9606.ENSP00000348634	9606.ENSP00000295156	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	CIB2	1858931	1844648	9606.ENSP00000384330	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH6	CETN3	1853324	1846832	9606.ENSP00000348634	9606.ENSP00000283122	0	0	0	0	0.053	0.293	0	0.159	0.387
VSNL1	MYH4	1847545	1844373	9606.ENSP00000295156	9606.ENSP00000255381	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP3	MYH1	1847552	1843075	9606.ENSP00000295225	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
VSNL1	MYH1	1847545	1843075	9606.ENSP00000295156	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYH11	1861454	1858384	9606.ENSP00000420040	9606.ENSP00000379616	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	KCNIP3	1863982	1847552	9606.ENSP00000467396	9606.ENSP00000295225	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	HPCAL4	1860815	1855772	9606.ENSP00000409936	9606.ENSP00000361935	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	GUCA1C	1858384	1844846	9606.ENSP00000379616	9606.ENSP00000261047	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	HPCA	1858703	1855912	9606.ENSP00000382177	9606.ENSP00000362566	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	NCALD	1858931	1842808	9606.ENSP00000384330	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
GUCA1B	MYH1	1843250	1843075	9606.ENSP00000230361	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	RCVRN	1853180	1843074	9606.ENSP00000347507	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH3	RCVRN	1843076	1843074	9606.ENSP00000226209	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	MYL6	1863982	1862334	9606.ENSP00000467396	9606.ENSP00000446714	0	0	0	0	0.053	0.293	0	0.159	0.387
RCVRN	RASIP1	1843074	1842888	9606.ENSP00000226193	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
CDKN3	CIB1	1851839	1851638	9606.ENSP00000335357	9606.ENSP00000333873	0	0	0	0	0.052	0.169	0	0.284	0.387
HPCAL4	MYH1	1855772	1843075	9606.ENSP00000361935	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	HPCAL1	1858703	1849342	9606.ENSP00000382177	9606.ENSP00000310749	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN1	MYH3	1850108	1843076	9606.ENSP00000319052	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYL4	RASIP1	1853126	1842888	9606.ENSP00000347055	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN3	MYH1	1846832	1843075	9606.ENSP00000283122	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH8	CETN1	1858931	1850108	9606.ENSP00000384330	9606.ENSP00000319052	0	0	0	0	0.053	0.293	0	0.159	0.387
VSNL1	MYO1G	1847545	1844638	9606.ENSP00000295156	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN2	MYH1	1855210	1843075	9606.ENSP00000359300	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCAL1	MYH2	1849342	1843761	9606.ENSP00000310749	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN3	MYH7B	1846832	1845230	9606.ENSP00000283122	9606.ENSP00000262873	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	HPCAL1	1858384	1849342	9606.ENSP00000379616	9606.ENSP00000310749	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5C	CIB2	1845003	1844648	9606.ENSP00000261839	9606.ENSP00000258930	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7B	GUCA1A	1845230	1842221	9606.ENSP00000262873	9606.ENSP00000053469	0	0	0	0	0.053	0.293	0	0.159	0.387
GUCA1C	RASIP1	1844846	1842888	9606.ENSP00000261047	9606.ENSP00000222145	0	0	0	0	0.053	0.293	0	0.159	0.387
NCS1	MYH1	1855673	1843075	9606.ENSP00000361475	9606.ENSP00000226207	0	0	0	0	0.053	0.293	0	0.159	0.387
IQCB1	CIB3	1849434	1846116	9606.ENSP00000311505	9606.ENSP00000269878	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH11	HPCAL4	1858384	1855772	9606.ENSP00000379616	9606.ENSP00000361935	0	0	0	0	0.053	0.293	0	0.159	0.387
NCALD	MYH9	1842808	1842558	9606.ENSP00000220931	9606.ENSP00000216181	0	0	0	0	0.053	0.293	0	0.159	0.387
IQCB1	MYL10	1849434	1842966	9606.ENSP00000311505	9606.ENSP00000223167	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO19	MYL4	1860815	1853126	9606.ENSP00000409936	9606.ENSP00000347055	0	0	0	0	0.053	0.293	0	0.159	0.387
DICER1	CDK6	1852737	1845799	9606.ENSP00000343745	9606.ENSP00000265734	0	0	0	0	0.055	0.049	0	0.373	0.387
CIB3	MYH3	1846116	1843076	9606.ENSP00000269878	9606.ENSP00000226209	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH7	GUCA1B	1853180	1843250	9606.ENSP00000347507	9606.ENSP00000230361	0	0	0	0	0.053	0.293	0	0.159	0.387
ENSG00000266997	NCALD	1863982	1842808	9606.ENSP00000467396	9606.ENSP00000220931	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN1	MYO1G	1850108	1844638	9606.ENSP00000319052	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
MYH1	RCVRN	1843075	1843074	9606.ENSP00000226207	9606.ENSP00000226193	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP2	MYH8	1861454	1858931	9606.ENSP00000420040	9606.ENSP00000384330	0	0	0	0	0.053	0.293	0	0.159	0.387
HPCA	MYO1G	1855912	1844638	9606.ENSP00000362566	9606.ENSP00000258787	0	0	0	0	0.053	0.293	0	0.159	0.387
KCNIP1	MYH2	1859858	1843761	9606.ENSP00000395323	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
MYO5A	EFCAB1	1858703	1845064	9606.ENSP00000382177	9606.ENSP00000262103	0	0	0	0	0.053	0.293	0	0.159	0.387
CETN2	MYH2	1855210	1843761	9606.ENSP00000359300	9606.ENSP00000245503	0	0	0	0	0.053	0.293	0	0.159	0.387
