#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PTPRC	STAT1	1854576	1854113	9606.ENSP00000356346	9606.ENSP00000354394	0	0	0	0	0.059	0.057	0	0.471	0.490
ACTB	RIPK4	1853523	1851475	9606.ENSP00000349960	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.442	0.489
EPHB2	RET	1856154	1853238	9606.ENSP00000363763	9606.ENSP00000347942	0	0	0	0.646	0.052	0.404	0	0.396	0.489
TNF	ACTA2	1860103	1843003	9606.ENSP00000398698	9606.ENSP00000224784	0	0	0	0	0	0.099	0	0.455	0.488
STAT1	FGFR4	1854113	1847351	9606.ENSP00000354394	9606.ENSP00000292408	0	0	0	0	0.046	0.385	0	0.194	0.487
FLT4	GAPDH	1845029	1843185	9606.ENSP00000261937	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.434	0.487
ACTB	KIT	1853523	1847112	9606.ENSP00000349960	9606.ENSP00000288135	0	0	0	0	0.054	0.079	0	0.459	0.487
MATK	SYK	1858261	1856371	9606.ENSP00000378485	9606.ENSP00000364898	0	0	0	0.733	0.062	0.455	0	0.181	0.487
RIPK4	FURIN	1851475	1846002	9606.ENSP00000332454	9606.ENSP00000268171	0	0	0	0	0.103	0.096	0	0.418	0.486
FLT1	PDGFRL	1846791	1844073	9606.ENSP00000282397	9606.ENSP00000251630	0	0	0	0.670	0	0.365	0	0.595	0.486
TSSK1B	ACTL9	1857884	1849893	9606.ENSP00000375081	9606.ENSP00000316674	0	0	0	0	0.401	0.097	0	0.124	0.485
SRC	STAT2	1853652	1849817	9606.ENSP00000350941	9606.ENSP00000315768	0	0	0	0	0.046	0.117	0	0.438	0.485
TNF	FLT3	1860103	1843598	9606.ENSP00000398698	9606.ENSP00000241453	0	0	0	0	0	0.047	0	0.481	0.484
ACTL6A	RIPK4	1860014	1851475	9606.ENSP00000397552	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTR10	1851475	1844284	9606.ENSP00000332454	9606.ENSP00000254286	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTG1	1851475	1851354	9606.ENSP00000332454	9606.ENSP00000331514	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTR3B	1851475	1844399	9606.ENSP00000332454	9606.ENSP00000256001	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTR3C	1851475	1844101	9606.ENSP00000332454	9606.ENSP00000252071	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTL8	RIPK4	1856291	1851475	9606.ENSP00000364555	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTC1	1851475	1847228	9606.ENSP00000332454	9606.ENSP00000290378	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTRT2	RIPK4	1856865	1851475	9606.ENSP00000367658	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTR8	RIPK4	1851935	1851475	9606.ENSP00000336842	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTL9	1851475	1849893	9606.ENSP00000332454	9606.ENSP00000316674	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTL6B	1851475	1842277	9606.ENSP00000332454	9606.ENSP00000160382	0	0	0	0	0.054	0.109	0	0.438	0.484
TNF	KRAS	1860103	1844404	9606.ENSP00000398698	9606.ENSP00000256078	0	0	0	0	0	0	0	0.484	0.484
ACTRT3	RIPK4	1851545	1851475	9606.ENSP00000333037	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTRT1	RIPK4	1855409	1851475	9606.ENSP00000360165	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTR2	RIPK4	1856793	1851475	9606.ENSP00000367220	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTBL2	RIPK4	1861242	1851475	9606.ENSP00000416706	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTRT2	ACTL9	1856865	1849893	9606.ENSP00000367658	9606.ENSP00000316674	0	0	0	0.904	0.484	0	0	0	0.484
RIPK4	ACTR1B	1851475	1847158	9606.ENSP00000332454	9606.ENSP00000289228	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTA1	RIPK4	1854428	1851475	9606.ENSP00000355645	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTR1A	RIPK4	1855133	1851475	9606.ENSP00000358921	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTG2	1851475	1847542	9606.ENSP00000332454	9606.ENSP00000295137	0	0	0	0	0.054	0.109	0	0.438	0.484
ACTL7A	RIPK4	1851706	1851475	9606.ENSP00000334300	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTR3	1851475	1845311	9606.ENSP00000332454	9606.ENSP00000263238	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTA2	1851475	1843003	9606.ENSP00000332454	9606.ENSP00000224784	0	0	0	0	0.054	0.109	0	0.438	0.484
ITGAM	TEK	1862188	1857139	9606.ENSP00000441691	9606.ENSP00000369375	0	0	0	0	0	0	0	0.484	0.484
ACTL7B	RIPK4	1856160	1851475	9606.ENSP00000363799	9606.ENSP00000332454	0	0	0	0	0.054	0.109	0	0.438	0.484
RIPK4	ACTL10	1851475	1851170	9606.ENSP00000332454	9606.ENSP00000329647	0	0	0	0	0.054	0.109	0	0.438	0.484
SYK	FLT3	1856371	1843598	9606.ENSP00000364898	9606.ENSP00000241453	0	0	0	0.649	0	0.360	0	0.567	0.483
TNF	CD8A	1860103	1846863	9606.ENSP00000398698	9606.ENSP00000283635	0	0	0	0	0	0	0	0.483	0.483
PSMB8	KRAS	1856198	1844404	9606.ENSP00000364016	9606.ENSP00000256078	0	0	0	0	0.055	0	0	0.475	0.483
PIM1	MOS	1855921	1849338	9606.ENSP00000362608	9606.ENSP00000310722	0	0	0.418	0	0.054	0.066	0	0.114	0.483
PTPRC	FLT4	1854576	1845029	9606.ENSP00000356346	9606.ENSP00000261937	0	0	0	0	0	0.191	0	0.386	0.482
PTPRC	PDGFRA	1854576	1844502	9606.ENSP00000356346	9606.ENSP00000257290	0	0	0	0	0	0.191	0	0.384	0.481
IRF3	ITGAX	1849262	1846012	9606.ENSP00000310127	9606.ENSP00000268296	0	0	0	0	0	0	0	0.481	0.481
ITK	PRDM10	1860098	1853754	9606.ENSP00000398655	9606.ENSP00000351686	0	0	0	0	0.105	0.113	0	0.398	0.481
SYK	ITGAX	1856371	1846012	9606.ENSP00000364898	9606.ENSP00000268296	0	0	0	0	0.157	0	0	0.409	0.481
JAK3	GAPDH	1859586	1843185	9606.ENSP00000391676	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.427	0.481
IFNB1	PRDM10	1857184	1853754	9606.ENSP00000369581	9606.ENSP00000351686	0	0	0	0	0	0	0	0.480	0.480
MATK	ZAP70	1858261	1845655	9606.ENSP00000378485	9606.ENSP00000264972	0	0	0	0.758	0.062	0.455	0	0.143	0.480
CD40LG	STAT1	1855311	1854113	9606.ENSP00000359663	9606.ENSP00000354394	0	0	0	0	0	0	0	0.480	0.480
PRDM10	ACTG2	1853754	1847542	9606.ENSP00000351686	9606.ENSP00000295137	0	0	0	0	0.074	0.104	0	0.423	0.480
SRC	GSK3B	1853652	1850681	9606.ENSP00000350941	9606.ENSP00000324806	0	0	0	0	0.053	0.096	0	0.442	0.480
ACTL7B	ACTR8	1856160	1851935	9606.ENSP00000363799	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
ACTR8	ACTRT3	1851935	1851545	9606.ENSP00000336842	9606.ENSP00000333037	0	0	0	0	0.074	0.306	0	0.255	0.479
ACTR8	ACTL9	1851935	1849893	9606.ENSP00000336842	9606.ENSP00000316674	0	0	0	0	0.074	0.306	0	0.255	0.479
POTEE	ACTR8	1862121	1851935	9606.ENSP00000439189	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
ACTR8	ACTR10	1851935	1844284	9606.ENSP00000336842	9606.ENSP00000254286	0	0	0	0	0.074	0.306	0	0.255	0.479
F2	KIT	1849080	1847112	9606.ENSP00000308541	9606.ENSP00000288135	0	0	0	0	0	0.111	0	0.439	0.479
ACTR8	ACTL7A	1851935	1851706	9606.ENSP00000336842	9606.ENSP00000334300	0	0	0	0	0.074	0.306	0	0.255	0.479
POTEI	ACTR8	1859666	1851935	9606.ENSP00000392718	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
POTEF	ACTR8	1853541	1851935	9606.ENSP00000350052	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
ACTL8	ACTR8	1856291	1851935	9606.ENSP00000364555	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
ACTR8	ACTL10	1851935	1851170	9606.ENSP00000336842	9606.ENSP00000329647	0	0	0	0	0.074	0.306	0	0.255	0.479
POTEJ	ACTR8	1859246	1851935	9606.ENSP00000387176	9606.ENSP00000336842	0	0	0	0	0.074	0.306	0	0.255	0.479
TEK	FURIN	1857139	1846002	9606.ENSP00000369375	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.420	0.478
FGFR3	GAPDH	1852258	1843185	9606.ENSP00000339824	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.423	0.477
ACTB	GSK3A	1853523	1842910	9606.ENSP00000349960	9606.ENSP00000222330	0	0	0	0	0.093	0.079	0	0.424	0.477
PDGFRA	GAPDH	1844502	1843185	9606.ENSP00000257290	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.422	0.476
TNF	TEK	1860103	1857139	9606.ENSP00000398698	9606.ENSP00000369375	0	0	0	0	0	0.047	0	0.472	0.475
PTPRC	TXK	1854576	1845522	9606.ENSP00000356346	9606.ENSP00000264316	0	0	0	0	0.258	0.191	0	0.195	0.475
PTPRC	KRAS	1854576	1844404	9606.ENSP00000356346	9606.ENSP00000256078	0	0	0	0	0.131	0.096	0	0.384	0.475
ERVW-1	GAPDH	1861448	1843185	9606.ENSP00000419945	9606.ENSP00000229239	0	0	0	0	0	0	0	0.474	0.474
DDX58	ITGAX	1857110	1846012	9606.ENSP00000369213	9606.ENSP00000268296	0	0	0	0	0	0	0	0.474	0.474
IRAK1	PRDM10	1855149	1853754	9606.ENSP00000358997	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.411	0.474
GNL1	GTPBP7	1856527	1850506	9606.ENSP00000365806	9606.ENSP00000323047	0	0	0	0	0.073	0	0	0.455	0.473
STAT1	AXL	1854113	1848254	9606.ENSP00000354394	9606.ENSP00000301178	0	0	0	0	0.046	0.113	0	0.427	0.473
STAT1	TYRO3	1854113	1845416	9606.ENSP00000354394	9606.ENSP00000263798	0	0	0	0	0.046	0.113	0	0.426	0.472
ALB	CSK	1847637	1842776	9606.ENSP00000295897	9606.ENSP00000220003	0	0	0	0	0	0	0	0.471	0.471
PRDM10	MAP3K11	1853754	1849203	9606.ENSP00000351686	9606.ENSP00000309597	0	0	0	0	0.073	0.113	0	0.408	0.471
FURIN	IGF1R	1846002	1845984	9606.ENSP00000268171	9606.ENSP00000268035	0	0	0	0	0.084	0.096	0	0.412	0.471
ACTA1	ALB	1854428	1847637	9606.ENSP00000355645	9606.ENSP00000295897	0	0	0	0	0	0.065	0	0.457	0.471
C4A	ALB	1859957	1847637	9606.ENSP00000396688	9606.ENSP00000295897	0	0	0	0	0.136	0.046	0	0.408	0.470
INSR	RAF1	1848574	1844086	9606.ENSP00000303830	9606.ENSP00000251849	0	0	0	0.637	0	0.363	0	0.482	0.470
PRDM10	YES1	1853754	1850671	9606.ENSP00000351686	9606.ENSP00000324740	0	0	0	0	0.073	0.113	0	0.407	0.470
ACTA1	GSK3B	1854428	1850681	9606.ENSP00000355645	9606.ENSP00000324806	0	0	0	0	0.093	0.079	0	0.415	0.469
ABL1	FURIN	1855665	1846002	9606.ENSP00000361423	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.410	0.469
EPHB1	FURIN	1858556	1846002	9606.ENSP00000381097	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.410	0.469
INSR	KRAS	1848574	1844404	9606.ENSP00000303830	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.384	0.469
TNF	IGF1R	1860103	1845984	9606.ENSP00000398698	9606.ENSP00000268035	0	0	0	0	0	0.047	0	0.465	0.468
CD8A	ITGAX	1846863	1846012	9606.ENSP00000283635	9606.ENSP00000268296	0	0	0	0	0.073	0	0	0.450	0.468
SRC	KIT	1853652	1847112	9606.ENSP00000350941	9606.ENSP00000288135	0	0	0	0.682	0	0.285	0	0.810	0.467
LYN	CSF1R	1861765	1847002	9606.ENSP00000428924	9606.ENSP00000286301	0	0	0	0.699	0.105	0.360	0	0.375	0.466
MATK	SRC	1858261	1853652	9606.ENSP00000378485	9606.ENSP00000350941	0	0	0	0.847	0.052	0.398	0	0.679	0.466
ACTA1	KRAS	1854428	1844404	9606.ENSP00000355645	9606.ENSP00000256078	0	0	0	0	0	0.100	0	0.431	0.466
STAT2	GAPDH	1849817	1843185	9606.ENSP00000315768	9606.ENSP00000229239	0	0	0	0	0	0	0	0.466	0.466
FGFR1	ALB	1859710	1847637	9606.ENSP00000393312	9606.ENSP00000295897	0	0	0	0	0	0	0	0.466	0.466
FGFR2	ALB	1860837	1847637	9606.ENSP00000410294	9606.ENSP00000295897	0	0	0	0	0	0	0	0.466	0.466
MBOAT4	BTK	1849691	1849039	9606.ENSP00000314196	9606.ENSP00000308176	0	0	0	0	0	0	0	0.465	0.465
HCK	ACTB	1856392	1853523	9606.ENSP00000365012	9606.ENSP00000349960	0	0	0	0	0.054	0.350	0	0.197	0.464
FLT1	FURIN	1846791	1846002	9606.ENSP00000282397	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.405	0.464
GSK3B	IRF3	1850681	1849262	9606.ENSP00000324806	9606.ENSP00000310127	0	0	0	0	0	0	0	0.464	0.464
ABL1	F2	1855665	1849080	9606.ENSP00000361423	9606.ENSP00000308541	0	0	0	0	0	0.111	0	0.422	0.464
F2	KDR	1849080	1845437	9606.ENSP00000308541	9606.ENSP00000263923	0	0	0	0	0	0.111	0	0.422	0.464
TEK	TLR3	1857139	1847791	9606.ENSP00000369375	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.371	0.463
ITGAX	CD4	1846012	1842167	9606.ENSP00000268296	9606.ENSP00000011653	0	0	0	0	0.107	0	0	0.423	0.463
GSK3B	MBOAT4	1850681	1849691	9606.ENSP00000324806	9606.ENSP00000314196	0	0	0	0	0.054	0	0	0.456	0.463
JAK1	ALB	1852670	1847637	9606.ENSP00000343204	9606.ENSP00000295897	0	0	0	0	0	0	0	0.463	0.463
NS4A	T	10004539	1847809	11082.PRO_0000037751	9606.ENSP00000296946	0	0	0	0	0	0	0	0.462	0.462
ABL1	BTK	1855665	1849039	9606.ENSP00000361423	9606.ENSP00000308176	0	0	0	0.835	0.064	0.414	0	0.371	0.462
ACTG1	KRAS	1851354	1844404	9606.ENSP00000331514	9606.ENSP00000256078	0	0	0	0	0	0.100	0	0.427	0.462
HCK	FLT1	1856392	1846791	9606.ENSP00000365012	9606.ENSP00000282397	0	0	0	0.689	0	0.439	0	0.161	0.461
FURIN	TYRO3	1846002	1845416	9606.ENSP00000268171	9606.ENSP00000263798	0	0	0	0	0.084	0.096	0	0.401	0.461
Small envelope M	T	10004533	1847809	11082.PRO_0000037745	9606.ENSP00000296946	0	0	0	0	0	0	0	0.460	0.460
TLR3	ALB	1847791	1847637	9606.ENSP00000296795	9606.ENSP00000295897	0	0	0	0	0	0	0	0.459	0.459
ACTC1	KRAS	1847228	1844404	9606.ENSP00000290378	9606.ENSP00000256078	0	0	0	0	0	0.100	0	0.424	0.459
PTBP2	HNRNPA2B1	1860989	1853084	9606.ENSP00000412788	9606.ENSP00000346694	0	0	0	0	0.072	0	0	0.441	0.459
PTPRC	ACTB	1854576	1853523	9606.ENSP00000356346	9606.ENSP00000349960	0	0	0	0	0	0	0	0.458	0.458
PIM3	MOS	1854040	1849338	9606.ENSP00000353824	9606.ENSP00000310722	0	0	0.391	0	0.053	0.066	0	0.114	0.458
HCK	MBOAT4	1856392	1849691	9606.ENSP00000365012	9606.ENSP00000314196	0	0	0	0	0	0	0	0.458	0.458
ACTL6A	T	1860014	1847809	9606.ENSP00000397552	9606.ENSP00000296946	0	0	0	0	0.046	0	0	0.456	0.458
MBOAT4	EPHA1	1849691	1846459	9606.ENSP00000314196	9606.ENSP00000275815	0	0	0	0	0	0	0	0.458	0.458
T	ACTL6B	1847809	1842277	9606.ENSP00000296946	9606.ENSP00000160382	0	0	0	0	0.046	0	0	0.456	0.458
RET	GAPDH	1853238	1843185	9606.ENSP00000347942	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.399	0.456
TNF	ABL1	1860103	1855665	9606.ENSP00000398698	9606.ENSP00000361423	0	0	0	0	0.046	0.047	0	0.450	0.456
PBK	GAPDH	1848348	1843185	9606.ENSP00000301905	9606.ENSP00000229239	0	0	0	0	0.094	0.127	0	0.367	0.456
GAPDH	CSK	1843185	1842776	9606.ENSP00000229239	9606.ENSP00000220003	0	0	0	0	0.046	0.127	0	0.400	0.456
TIE1	GAPDH	1855687	1843185	9606.ENSP00000361554	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.399	0.456
CSF1R	KRAS	1847002	1844404	9606.ENSP00000286301	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.367	0.455
ERN1	MBOAT4	1860279	1849691	9606.ENSP00000401445	9606.ENSP00000314196	0	0	0	0	0	0	0	0.455	0.455
HCK	GAPDH	1856392	1843185	9606.ENSP00000365012	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.398	0.455
Serine protease NS3	PSMB8	10004538	1856198	11082.PRO_0000037750	9606.ENSP00000364016	0	0	0	0	0	0	0	0.455	0.455
JAK3	MBOAT4	1859586	1849691	9606.ENSP00000391676	9606.ENSP00000314196	0	0	0	0	0	0	0	0.454	0.454
IRAK4	PIM3	1859507	1854040	9606.ENSP00000390651	9606.ENSP00000353824	0	0	0.413	0	0.059	0	0	0.092	0.454
STAT2	PML	1849817	1845989	9606.ENSP00000315768	9606.ENSP00000268058	0	0	0	0	0.061	0.302	0	0.233	0.454
FLT4	KRAS	1845029	1844404	9606.ENSP00000261937	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.366	0.454
IFNB1	AXL	1857184	1848254	9606.ENSP00000369581	9606.ENSP00000301178	0	0	0	0	0	0	0	0.454	0.454
MET	FURIN	1849944	1846002	9606.ENSP00000317272	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.394	0.454
MTG1	GNL1	1862043	1856527	9606.ENSP00000436767	9606.ENSP00000365806	0	0	0	0	0.073	0	0	0.435	0.454
DDX58	SRC	1857110	1853652	9606.ENSP00000369213	9606.ENSP00000350941	0	0	0	0	0	0.324	0	0.224	0.453
PSMB8	STAT1	1856198	1854113	9606.ENSP00000364016	9606.ENSP00000354394	0	0	0	0	0.243	0	0	0.306	0.453
AXL	TYRO3	1848254	1845416	9606.ENSP00000301178	9606.ENSP00000263798	0	0	0	0.911	0	0.407	0	0.867	0.453
SRC	ACTA2	1853652	1843003	9606.ENSP00000350941	9606.ENSP00000224784	0	0	0	0	0.054	0.079	0	0.423	0.453
TYK2	IFIH1	1845624	1845381	9606.ENSP00000264818	9606.ENSP00000263642	0	0	0	0	0.053	0	0	0.446	0.453
JAK2	CD40LG	1857411	1855311	9606.ENSP00000371067	9606.ENSP00000359663	0	0	0	0	0.074	0	0	0.433	0.452
FURIN	FLT4	1846002	1845029	9606.ENSP00000268171	9606.ENSP00000261937	0	0	0	0	0.084	0.096	0	0.392	0.452
PSMB8	OMA1	1856198	1855439	9606.ENSP00000364016	9606.ENSP00000360270	0	0	0	0	0.057	0	0	0.442	0.451
MBOAT4	TYK2	1849691	1845624	9606.ENSP00000314196	9606.ENSP00000264818	0	0	0	0	0	0	0	0.451	0.451
FYN	TYK2	1853081	1845624	9606.ENSP00000346671	9606.ENSP00000264818	0	0	0	0.685	0.053	0.380	0	0.352	0.451
DDX58	TYK2	1857110	1845624	9606.ENSP00000369213	9606.ENSP00000264818	0	0	0	0	0.052	0	0	0.445	0.451
FURIN	ZAP70	1846002	1845655	9606.ENSP00000268171	9606.ENSP00000264972	0	0	0	0	0.084	0.096	0	0.388	0.449
MBOAT4	IRF3	1849691	1849262	9606.ENSP00000314196	9606.ENSP00000310127	0	0	0	0	0	0	0	0.449	0.449
FURIN	PDGFRB	1846002	1844996	9606.ENSP00000268171	9606.ENSP00000261799	0	0	0	0	0.084	0.096	0	0.389	0.449
IRAK4	DDX58	1859507	1857110	9606.ENSP00000390651	9606.ENSP00000369213	0	0	0	0	0	0	0	0.448	0.448
EPHA1	GAPDH	1846459	1843185	9606.ENSP00000275815	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.390	0.447
F2	ACTA2	1849080	1843003	9606.ENSP00000308541	9606.ENSP00000224784	0	0	0	0	0	0	0	0.446	0.446
FGR	KRAS	1856028	1844404	9606.ENSP00000363115	9606.ENSP00000256078	0	0	0	0	0.090	0.271	0	0.232	0.446
IFNB1	ITGAX	1857184	1846012	9606.ENSP00000369581	9606.ENSP00000268296	0	0	0	0	0	0	0	0.446	0.446
LIMK1	GAPDH	1851917	1843185	9606.ENSP00000336740	9606.ENSP00000229239	0	0	0	0	0.079	0.127	0	0.366	0.446
POTEF	ALB	1853541	1847637	9606.ENSP00000350052	9606.ENSP00000295897	0	0	0	0	0	0.047	0	0.443	0.446
PRDM10	STAT2	1853754	1849817	9606.ENSP00000351686	9606.ENSP00000315768	0	0	0	0	0	0.049	0	0.442	0.446
IRAK1	IFIH1	1855149	1845381	9606.ENSP00000358997	9606.ENSP00000263642	0	0	0	0	0	0	0	0.446	0.446
STAT1	FLT3	1854113	1843598	9606.ENSP00000354394	9606.ENSP00000241453	0	0	0	0	0.046	0.113	0	0.398	0.446
FGFR1	SRC	1859710	1853652	9606.ENSP00000393312	9606.ENSP00000350941	0	0	0	0.732	0.056	0.302	0	0.733	0.445
STAT1	INSR	1854113	1848574	9606.ENSP00000354394	9606.ENSP00000303830	0	0	0	0	0.046	0.113	0	0.397	0.445
ACTG2	KRAS	1847542	1844404	9606.ENSP00000295137	9606.ENSP00000256078	0	0	0	0	0	0.100	0	0.409	0.445
ITPA	RAF1	1857158	1844086	9606.ENSP00000369456	9606.ENSP00000251849	0	0	0	0	0	0	0	0.445	0.445
ABL1	CD40LG	1855665	1855311	9606.ENSP00000361423	9606.ENSP00000359663	0	0	0	0	0	0	0	0.445	0.445
TIE1	PTPRC	1855687	1854576	9606.ENSP00000361554	9606.ENSP00000356346	0	0	0	0	0	0.270	0	0.269	0.444
PRDM10	LIMK1	1853754	1851917	9606.ENSP00000351686	9606.ENSP00000336740	0	0	0	0	0.073	0.113	0	0.378	0.444
TIE1	PRDM10	1855687	1853754	9606.ENSP00000361554	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.378	0.444
NS4B	T	10004540	1847809	11082.PRO_0000037752	9606.ENSP00000296946	0	0	0	0	0	0	0	0.444	0.444
ITGAM	FLT1	1862188	1846791	9606.ENSP00000441691	9606.ENSP00000282397	0	0	0	0	0	0	0	0.444	0.444
ITGAX	IFIH1	1846012	1845381	9606.ENSP00000268296	9606.ENSP00000263642	0	0	0	0	0	0	0	0.444	0.444
FGFR1	FLT1	1859710	1846791	9606.ENSP00000393312	9606.ENSP00000282397	0	0	0	0.761	0	0.365	0	0.540	0.444
HNRNPA2B1	RAF1	1853084	1844086	9606.ENSP00000346694	9606.ENSP00000251849	0	0	0	0	0	0	0	0.444	0.444
NS4A	GDI1	10004539	1859771	11082.PRO_0000037751	9606.ENSP00000394071	0	0	0	0	0	0	0	0.444	0.444
JAK1	PML	1852670	1845989	9606.ENSP00000343204	9606.ENSP00000268058	0	0	0	0	0.060	0.378	0	0.125	0.444
PRDM10	PTBP1	1853754	1853438	9606.ENSP00000351686	9606.ENSP00000349428	0	0	0	0	0	0	0	0.443	0.443
PRDM10	IRF3	1853754	1849262	9606.ENSP00000351686	9606.ENSP00000310127	0	0	0	0	0	0	0	0.443	0.443
IFNB1	IRAK1	1857184	1855149	9606.ENSP00000369581	9606.ENSP00000358997	0	0	0	0	0	0	0	0.443	0.443
PTPRC	RIPK4	1854576	1851475	9606.ENSP00000356346	9606.ENSP00000332454	0	0	0	0	0.051	0.368	0	0.145	0.442
DDX58	KRAS	1857110	1844404	9606.ENSP00000369213	9606.ENSP00000256078	0	0	0	0	0	0	0	0.442	0.442
PRDM10	FGFR3	1853754	1852258	9606.ENSP00000351686	9606.ENSP00000339824	0	0	0	0	0.073	0.113	0	0.376	0.442
IFNB1	MBOAT4	1857184	1849691	9606.ENSP00000369581	9606.ENSP00000314196	0	0	0	0	0	0	0	0.442	0.442
RIPK1	RIPK2	1844726	1842798	9606.ENSP00000259808	9606.ENSP00000220751	0	0	0	0.675	0	0.359	0	0.423	0.442
ACTA1	MBOAT4	1854428	1849691	9606.ENSP00000355645	9606.ENSP00000314196	0	0	0	0	0	0	0	0.442	0.442
FGR	ALB	1856028	1847637	9606.ENSP00000363115	9606.ENSP00000295897	0	0	0	0	0	0	0	0.442	0.442
ERVW-1	TNF	1861448	1860103	9606.ENSP00000419945	9606.ENSP00000398698	0	0	0	0	0	0	0	0.442	0.442
IRF3	IRAK2	1849262	1844439	9606.ENSP00000310127	9606.ENSP00000256458	0	0	0	0	0	0	0	0.442	0.442
ITGAM	MATK	1862188	1858261	9606.ENSP00000441691	9606.ENSP00000378485	0	0	0	0	0	0	0	0.441	0.441
TNF	RAF1	1860103	1844086	9606.ENSP00000398698	9606.ENSP00000251849	0	0	0	0	0	0	0	0.441	0.441
ITGAM	IRF3	1862188	1849262	9606.ENSP00000441691	9606.ENSP00000310127	0	0	0	0	0	0	0	0.441	0.441
IRAK1	RIPK2	1855149	1842798	9606.ENSP00000358997	9606.ENSP00000220751	0	0	0	0.641	0	0.361	0	0.375	0.441
PRDM10	TXK	1853754	1845522	9606.ENSP00000351686	9606.ENSP00000264316	0	0	0	0	0.118	0.113	0	0.342	0.441
ALB	TYRO3	1847637	1845416	9606.ENSP00000295897	9606.ENSP00000263798	0	0	0	0	0	0	0	0.441	0.441
IRF3	KRAS	1849262	1844404	9606.ENSP00000310127	9606.ENSP00000256078	0	0	0	0	0	0	0	0.440	0.440
ITGAM	IFNB1	1862188	1857184	9606.ENSP00000441691	9606.ENSP00000369581	0	0	0	0	0	0	0	0.440	0.440
PBK	ALB	1848348	1847637	9606.ENSP00000301905	9606.ENSP00000295897	0	0	0	0	0	0	0	0.440	0.440
ITPA	ALB	1857158	1847637	9606.ENSP00000369456	9606.ENSP00000295897	0	0	0	0	0	0	0	0.440	0.440
IFNB1	CD40LG	1857184	1855311	9606.ENSP00000369581	9606.ENSP00000359663	0	0	0	0	0	0	0	0.440	0.440
FGFR4	GAPDH	1847351	1843185	9606.ENSP00000292408	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.381	0.439
PIM1	ALB	1855921	1847637	9606.ENSP00000362608	9606.ENSP00000295897	0	0	0	0	0	0	0	0.439	0.439
