#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYC	HMOX1	1856789	1842546	9606.ENSP00000367207	9606.ENSP00000216117	0	0	0	0	0.054	0	0	0.378	0.386
DAXX	CSNK2A1	1845841	1842650	9606.ENSP00000266000	9606.ENSP00000217244	0	0	0	0	0.058	0.324	0	0.113	0.386
TUBA1A	CALM3	1848244	1847279	9606.ENSP00000301071	9606.ENSP00000291295	0	0	0	0	0.043	0.144	0	0.311	0.386
TLR4	CALM1	1856025	1853445	9606.ENSP00000363089	9606.ENSP00000349467	0	0	0	0	0.054	0	0	0.377	0.386
RB1	DDX1	1845924	1843337	9606.ENSP00000267163	9606.ENSP00000233084	0	0	0	0	0.054	0	0	0.378	0.386
MAP2K1	TSC2	1848411	1842755	9606.ENSP00000302486	9606.ENSP00000219476	0	0	0	0	0.048	0	0	0.382	0.386
TLR4	CALM2	1856025	1846243	9606.ENSP00000363089	9606.ENSP00000272298	0	0	0	0	0.054	0	0	0.378	0.386
APOE	F9	1844127	1842692	9606.ENSP00000252486	9606.ENSP00000218099	0	0	0	0	0.051	0	0	0.380	0.386
EGF	MPO	1845705	1843011	9606.ENSP00000265171	9606.ENSP00000225275	0	0	0	0	0	0	0	0.387	0.386
ABL1	DECR1	1855665	1842800	9606.ENSP00000361423	9606.ENSP00000220764	0	0	0	0	0.049	0.065	0	0.365	0.386
CD289	ACTG2	1861300	1847542	9606.ENSP00000417517	9606.ENSP00000295137	0	0	0	0	0.064	0.292	0	0.148	0.386
SLC25A6	PRDM10	1857377	1853754	9606.ENSP00000370808	9606.ENSP00000351686	0	0	0	0	0	0.054	0	0.378	0.386
TLR1	TLR10	1854260	1849126	9606.ENSP00000354932	9606.ENSP00000308925	0	0	0	0.947	0	0.360	0	0.782	0.386
STK32C	MAPK1	1847978	1842512	9606.ENSP00000298630	9606.ENSP00000215832	0	0	0.256	0.651	0.062	0.292	0	0.148	0.386
CALM1	ANXA5	1853445	1847746	9606.ENSP00000349467	9606.ENSP00000296511	0	0	0	0	0	0	0	0.386	0.386
STAT2	IL8	1849817	1848852	9606.ENSP00000315768	9606.ENSP00000306512	0	0	0	0	0	0	0	0.386	0.386
DDX41	HRAS	1861573	1849235	9606.ENSP00000422753	9606.ENSP00000309845	0	0	0	0	0.054	0	0	0.377	0.386
EIF4A2	TSC2	1850828	1842755	9606.ENSP00000326381	9606.ENSP00000219476	0	0	0	0	0	0	0	0.385	0.385
HRAS	LGALS4	1849235	1848369	9606.ENSP00000309845	9606.ENSP00000302100	0	0	0	0	0	0	0	0.385	0.385
CALM2	TSC2	1846243	1842755	9606.ENSP00000272298	9606.ENSP00000219476	0	0	0	0	0	0.066	0	0.369	0.385
GRK6	HSP90AB1	1861940	1850780	9606.ENSP00000433511	9606.ENSP00000325875	0	0	0	0	0	0.360	0	0.079	0.385
TLR9	WDFY2	1854047	1847930	9606.ENSP00000353874	9606.ENSP00000298125	0	0	0	0	0.054	0.054	0	0.368	0.385
TLR4	CALM3	1856025	1847279	9606.ENSP00000363089	9606.ENSP00000291295	0	0	0	0	0.054	0	0	0.376	0.385
SRC	AKT3	1853652	1845421	9606.ENSP00000350941	9606.ENSP00000263826	0	0	0.397	0.624	0.054	0.107	0	0.523	0.385
CSF2	ESR1	1847803	1842435	9606.ENSP00000296871	9606.ENSP00000206249	0	0	0	0	0.049	0	0	0.380	0.385
TLR6	CD83	1857458	1856986	9606.ENSP00000371376	9606.ENSP00000368450	0	0	0	0	0.055	0	0	0.376	0.385
SRPK2	SRSF7	1858113	1850781	9606.ENSP00000377262	9606.ENSP00000325905	0	0	0	0	0.050	0.324	0	0.118	0.385
RPS6KA2	KRAS	1861695	1844404	9606.ENSP00000427015	9606.ENSP00000256078	0	0	0	0	0	0.176	0	0.284	0.385
TLR1	DECR1	1854260	1842800	9606.ENSP00000354932	9606.ENSP00000220764	0	0	0	0	0.093	0.056	0	0.339	0.385
H2AFY2	HIST1H2AD	1855864	1852412	9606.ENSP00000362352	9606.ENSP00000341094	0	0	0	0.959	0	0.384	0	0.096	0.385
HNRNPK	PRDM10	1856467	1853754	9606.ENSP00000365439	9606.ENSP00000351686	0	0	0	0	0.051	0	0	0.379	0.385
DDX20	CSNK2A1	1855081	1842650	9606.ENSP00000358716	9606.ENSP00000217244	0	0	0	0	0.060	0.054	0.360	0.048	0.385
CD289	WDFY2	1861300	1847930	9606.ENSP00000417517	9606.ENSP00000298125	0	0	0	0	0.055	0.054	0	0.368	0.385
TLR4	CX3CL1	1856025	1842139	9606.ENSP00000363089	9606.ENSP00000006053	0	0	0	0	0.054	0	0	0.376	0.385
DNTT	KRAS	1855424	1844404	9606.ENSP00000360216	9606.ENSP00000256078	0	0	0	0	0.051	0	0	0.379	0.385
ISG15	MYO1G	1857024	1844638	9606.ENSP00000368699	9606.ENSP00000258787	0	0	0	0	0.054	0.170	0	0.279	0.384
SRSF7	MBOAT4	1850781	1849691	9606.ENSP00000325905	9606.ENSP00000314196	0	0	0	0	0	0	0	0.384	0.384
CASP8	CD34	1853692	1849250	9606.ENSP00000351273	9606.ENSP00000310036	0	0	0	0	0	0	0	0.384	0.384
STK32A	MAPK1	1858546	1842512	9606.ENSP00000381030	9606.ENSP00000215832	0	0	0.256	0.661	0.062	0.292	0	0.148	0.384
ABL1	DDX10	1855665	1849698	9606.ENSP00000361423	9606.ENSP00000314348	0	0	0	0	0.055	0.136	0	0.306	0.384
CD83	NFKB1	1856986	1843094	9606.ENSP00000368450	9606.ENSP00000226574	0	0	0	0	0.071	0	0	0.365	0.384
STK32B	MAPK3	1846824	1845265	9606.ENSP00000282908	9606.ENSP00000263025	0	0	0.235	0.637	0.062	0.292	0	0.148	0.384
LMNA	MAPK1	1854773	1842512	9606.ENSP00000357283	9606.ENSP00000215832	0	0	0	0	0	0.294	0	0.164	0.384
ATP13A1	LRRK2	1853506	1848005	9606.ENSP00000349877	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.212	0.384
JUN	AKT3	1855436	1845421	9606.ENSP00000360266	9606.ENSP00000263826	0	0	0	0	0.050	0	0	0.378	0.384
NR3C1	TGFB1	1843294	1842869	9606.ENSP00000231509	9606.ENSP00000221930	0	0	0	0	0.042	0	0	0.384	0.384
CALM1	HMOX1	1853445	1842546	9606.ENSP00000349467	9606.ENSP00000216117	0	0	0	0	0	0.099	0	0.345	0.384
PTGS2	TRAF6	1854602	1852047	9606.ENSP00000356438	9606.ENSP00000337853	0	0	0	0	0	0	0	0.385	0.384
H2AFY2	HIST1H2AB	1855864	1844723	9606.ENSP00000362352	9606.ENSP00000259791	0	0	0	0.959	0	0.384	0	0.074	0.384
TNF	BTLA	1860103	1851644	9606.ENSP00000398698	9606.ENSP00000333919	0	0	0	0	0.048	0	0	0.380	0.384
STAT2	TP53	1849817	1846083	9606.ENSP00000315768	9606.ENSP00000269305	0	0	0	0	0	0	0	0.384	0.384
CDC27	HSPA4	1861977	1848476	9606.ENSP00000434614	9606.ENSP00000302961	0.074	0	0	0	0.061	0.181	0	0.235	0.383
CXCL10	REL	1848754	1847519	9606.ENSP00000305651	9606.ENSP00000295025	0	0	0	0	0.054	0	0	0.375	0.383
MYH6	RAB10	1853324	1845602	9606.ENSP00000348634	9606.ENSP00000264710	0	0	0	0	0	0.165	0	0.292	0.383
FGB	INS	1848806	1844030	9606.ENSP00000306099	9606.ENSP00000250971	0	0	0	0	0.051	0	0	0.377	0.383
MYH11	RAB10	1858384	1845602	9606.ENSP00000379616	9606.ENSP00000264710	0	0	0	0	0	0.165	0	0.292	0.383
RABL2B	TUBB	1858309	1852162	9606.ENSP00000378958	9606.ENSP00000339001	0	0	0	0	0.051	0.174	0	0.276	0.383
RAB10	MYH4	1845602	1844373	9606.ENSP00000264710	9606.ENSP00000255381	0	0	0	0	0	0.165	0	0.292	0.383
MYH7	RAB10	1853180	1845602	9606.ENSP00000347507	9606.ENSP00000264710	0	0	0	0	0	0.165	0	0.292	0.383
ERAS	MYH14	1852177	1845102	9606.ENSP00000339136	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.153	0.383
RAB10	MYH2	1845602	1843761	9606.ENSP00000264710	9606.ENSP00000245503	0	0	0	0	0	0.165	0	0.292	0.383
IRS2	GAPDH	1856394	1843185	9606.ENSP00000365016	9606.ENSP00000229239	0	0	0	0	0	0	0	0.383	0.383
TNNT1	F2	1863978	1849080	9606.ENSP00000467176	9606.ENSP00000308541	0	0	0	0	0.100	0	0	0.342	0.383
RAB10	MYH1	1845602	1843075	9606.ENSP00000264710	9606.ENSP00000226207	0	0	0	0	0	0.165	0	0.292	0.383
MYH8	RAB10	1858931	1845602	9606.ENSP00000384330	9606.ENSP00000264710	0	0	0	0	0	0.165	0	0.292	0.383
RAB10	MYH3	1845602	1843076	9606.ENSP00000264710	9606.ENSP00000226209	0	0	0	0	0	0.165	0	0.292	0.383
MBOAT4	HMOX2	1849691	1842767	9606.ENSP00000314196	9606.ENSP00000219700	0	0	0	0	0	0	0	0.383	0.383
DNAH8	CCND1	1851578	1843117	9606.ENSP00000333363	9606.ENSP00000227507	0	0	0	0	0	0	0	0.383	0.383
RAB10	MYH7B	1845602	1845230	9606.ENSP00000264710	9606.ENSP00000262873	0	0	0	0	0	0.165	0	0.292	0.383
HIST1H2BB	RPS6KA5	1853610	1845037	9606.ENSP00000350580	9606.ENSP00000261991	0	0	0	0	0	0.355	0	0.081	0.382
AKT2	ALB	1857974	1847637	9606.ENSP00000375892	9606.ENSP00000295897	0	0	0	0	0	0	0	0.382	0.382
CALM3	TGFB1	1847279	1842869	9606.ENSP00000291295	9606.ENSP00000221930	0	0	0	0	0	0	0	0.382	0.382
MPO	MAPK1	1843011	1842512	9606.ENSP00000225275	9606.ENSP00000215832	0	0	0	0	0.053	0.067	0	0.356	0.382
SDHC	CALM2	1854697	1846243	9606.ENSP00000356953	9606.ENSP00000272298	0	0	0	0	0.055	0	0	0.373	0.382
VWA1	F2	1861274	1849080	9606.ENSP00000417185	9606.ENSP00000308541	0	0	0	0	0	0.255	0	0.204	0.382
IL1B	GGT1	1845335	1843931	9606.ENSP00000263341	9606.ENSP00000248923	0	0	0	0	0	0	0	0.382	0.382
DHFR	GGT1	1859928	1843931	9606.ENSP00000396308	9606.ENSP00000248923	0	0	0	0	0.054	0	0	0.373	0.382
WDFY2	HMOX1	1847930	1842546	9606.ENSP00000298125	9606.ENSP00000216117	0	0	0	0	0.045	0	0	0.380	0.382
CREB1	TRAF6	1859295	1852047	9606.ENSP00000387699	9606.ENSP00000337853	0	0	0	0	0.105	0	0	0.338	0.382
GGT2	CCND1	1859061	1843117	9606.ENSP00000385721	9606.ENSP00000227507	0	0	0	0	0	0	0	0.382	0.382
RPS6KB2	GAPDH	1849068	1843185	9606.ENSP00000308413	9606.ENSP00000229239	0	0	0	0	0.067	0.196	0	0.242	0.382
EIF4A2	HSP90B1	1850828	1848102	9606.ENSP00000326381	9606.ENSP00000299767	0.055	0	0	0	0.054	0.256	0	0.180	0.382
CYCS	KRAS	1848998	1844404	9606.ENSP00000307786	9606.ENSP00000256078	0	0	0	0	0.054	0	0	0.373	0.382
CALM2	HMOX1	1846243	1842546	9606.ENSP00000272298	9606.ENSP00000216117	0	0	0	0	0	0.099	0	0.343	0.382
TLR1	CASP8	1854260	1853692	9606.ENSP00000354932	9606.ENSP00000351273	0	0	0	0	0.153	0.146	0	0.214	0.382
CRB2	DLG1	1855953	1852968	9606.ENSP00000362734	9606.ENSP00000345731	0	0	0	0	0	0.170	0	0.286	0.382
HDAC9	SP100	1860731	1852651	9606.ENSP00000408617	9606.ENSP00000343023	0	0	0	0	0.181	0	0	0.277	0.382
ANGPT2	EPO	1849738	1844154	9606.ENSP00000314897	9606.ENSP00000252723	0	0	0	0	0	0	0	0.382	0.382
PSMD4	ANXA5	1854905	1847746	9606.ENSP00000357879	9606.ENSP00000296511	0	0	0	0	0	0	0	0.382	0.382
CASP3	ITGA2	1849375	1847760	9606.ENSP00000311032	9606.ENSP00000296585	0	0	0	0	0	0	0	0.382	0.382
CREB1	DNTT	1859295	1855424	9606.ENSP00000387699	9606.ENSP00000360216	0	0	0	0	0	0	0	0.382	0.382
MNDA	PTPRC	1854743	1854576	9606.ENSP00000357123	9606.ENSP00000356346	0	0	0	0	0.352	0	0	0.086	0.382
CXCL10	CD79A	1848754	1842872	9606.ENSP00000305651	9606.ENSP00000221972	0	0	0	0	0	0	0	0.382	0.382
MAP3K7	TRIM23	1855005	1843296	9606.ENSP00000358335	9606.ENSP00000231524	0	0	0	0	0.077	0.147	0	0.277	0.381
TUBA1C	CALM3	1848245	1847279	9606.ENSP00000301072	9606.ENSP00000291295	0	0	0	0	0.043	0.144	0	0.305	0.381
G3BP2	NFKB1	1853895	1843094	9606.ENSP00000352738	9606.ENSP00000226574	0	0	0	0	0.047	0.360	0	0.065	0.381
HDAC9	HIST1H2BB	1860731	1853610	9606.ENSP00000408617	9606.ENSP00000350580	0	0	0	0	0.054	0.296	0	0.146	0.381
TF	TNC	1859071	1845696	9606.ENSP00000385834	9606.ENSP00000265131	0	0	0	0	0.061	0	0	0.368	0.381
TUBB	MAPK3	1852162	1845265	9606.ENSP00000339001	9606.ENSP00000263025	0	0	0	0	0.055	0.101	0	0.330	0.381
CXCL10	IL10RA	1848754	1843125	9606.ENSP00000305651	9606.ENSP00000227752	0	0	0	0	0.066	0	0	0.365	0.381
TSC1	EGFR	1847972	1846445	9606.ENSP00000298552	9606.ENSP00000275493	0	0	0	0	0	0	0	0.381	0.381
HRAS	MYH2	1849235	1843761	9606.ENSP00000309845	9606.ENSP00000245503	0	0	0	0	0.055	0.292	0	0.150	0.381
HDAC9	HIST1H2BA	1860731	1846410	9606.ENSP00000408617	9606.ENSP00000274764	0	0	0	0	0.054	0.296	0	0.146	0.381
MYH6	TLL1	1853324	1842234	9606.ENSP00000348634	9606.ENSP00000061240	0	0	0	0	0.051	0	0	0.375	0.381
KAT2B	NFKB1	1845408	1843094	9606.ENSP00000263754	9606.ENSP00000226574	0	0	0	0	0	0.097	0	0.342	0.381
HDAC9	HIST1H2BD	1860731	1847163	9606.ENSP00000408617	9606.ENSP00000289316	0	0	0	0	0.054	0.296	0	0.146	0.381
EGF	RAB11A	1845705	1845020	9606.ENSP00000265171	9606.ENSP00000261890	0	0	0	0	0	0	0	0.381	0.381
KRAS	DECR1	1844404	1842800	9606.ENSP00000256078	9606.ENSP00000220764	0	0	0	0	0	0.097	0	0.342	0.381
HDAC9	HIST1H2BL	1860731	1856676	9606.ENSP00000408617	9606.ENSP00000366618	0	0	0	0	0.054	0.296	0	0.146	0.381
AR	MYH14	1856164	1845102	9606.ENSP00000363822	9606.ENSP00000262269	0	0	0	0	0	0	0	0.381	0.381
TDRD12	DDX39A	1859503	1843639	9606.ENSP00000390621	9606.ENSP00000242776	0	0	0	0	0.093	0	0	0.346	0.381
HDAC9	HIST1H2BN	1860731	1858441	9606.ENSP00000408617	9606.ENSP00000380177	0	0	0	0	0.054	0.296	0	0.146	0.381
LGALS4	RAB11A	1848369	1845020	9606.ENSP00000302100	9606.ENSP00000261890	0	0	0	0	0	0	0	0.381	0.381
HLA-E	MBOAT4	1856531	1849691	9606.ENSP00000365817	9606.ENSP00000314196	0	0	0	0	0	0	0	0.381	0.381
CALM3	HMOX1	1847279	1842546	9606.ENSP00000291295	9606.ENSP00000216117	0	0	0	0	0	0.099	0	0.342	0.381
SDHC	CALM3	1854697	1847279	9606.ENSP00000356953	9606.ENSP00000291295	0	0	0	0	0.055	0	0	0.372	0.381
HNRNPK	CDKN1A	1856467	1843736	9606.ENSP00000365439	9606.ENSP00000244741	0	0	0	0	0	0.285	0	0.170	0.381
PTGS2	EPO	1854602	1844154	9606.ENSP00000356438	9606.ENSP00000252723	0	0	0	0	0.051	0	0	0.375	0.381
ITGAM	F2	1862188	1849080	9606.ENSP00000441691	9606.ENSP00000308541	0	0	0	0	0.057	0	0	0.370	0.381
ERAS	TSC2	1852177	1842755	9606.ENSP00000339136	9606.ENSP00000219476	0	0	0	0	0.052	0.344	0	0.085	0.381
HDAC9	HIST1H2BK	1860731	1853439	9606.ENSP00000408617	9606.ENSP00000349430	0	0	0	0	0.054	0.296	0	0.146	0.381
XPO1	LGALS4	1858987	1848369	9606.ENSP00000384863	9606.ENSP00000302100	0	0	0	0	0	0	0	0.381	0.381
HDAC9	HIST1H2BH	1860731	1853333	9606.ENSP00000408617	9606.ENSP00000348706	0	0	0	0	0.054	0.296	0	0.146	0.381
CD34	KRAS	1849250	1844404	9606.ENSP00000310036	9606.ENSP00000256078	0	0	0	0	0	0	0	0.381	0.381
MYC	CFTR	1856789	1842118	9606.ENSP00000367207	9606.ENSP00000003084	0	0	0	0	0	0	0	0.381	0.381
RPS6KA3	STAT3	1857057	1845584	9606.ENSP00000368884	9606.ENSP00000264657	0	0	0	0	0.096	0.070	0	0.322	0.381
BCL2L1	TLR3	1848421	1847791	9606.ENSP00000302564	9606.ENSP00000296795	0	0	0	0	0	0.175	0	0.280	0.381
HDAC9	HIST3H2BB	1860731	1857956	9606.ENSP00000408617	9606.ENSP00000375736	0	0	0	0	0.054	0.296	0	0.146	0.381
HDAC9	HIST1H2BO	1860731	1848526	9606.ENSP00000408617	9606.ENSP00000303408	0	0	0	0	0.054	0.296	0	0.146	0.381
PABPC4	DDX18	1855774	1845312	9606.ENSP00000361949	9606.ENSP00000263239	0	0	0	0	0.145	0.257	0	0.103	0.381
HIST2H2BF	HDAC9	1862300	1860731	9606.ENSP00000445831	9606.ENSP00000408617	0	0	0	0	0.054	0.296	0	0.146	0.381
ABL1	IRS1	1855665	1848682	9606.ENSP00000361423	9606.ENSP00000304895	0	0	0	0	0.047	0.115	0	0.325	0.381
GGT2	IL1B	1859061	1845335	9606.ENSP00000385721	9606.ENSP00000263341	0	0	0	0	0	0	0	0.380	0.380
H2AFB3	KAT2B	1855022	1845408	9606.ENSP00000358452	9606.ENSP00000263754	0	0	0	0	0.049	0.294	0	0.151	0.380
MPO	TGFB1	1843011	1842869	9606.ENSP00000225275	9606.ENSP00000221930	0	0	0	0	0	0	0	0.380	0.380
MYC	CDC25B	1856789	1843788	9606.ENSP00000367207	9606.ENSP00000245960	0	0	0	0	0	0	0	0.380	0.380
IL2	CFTR	1843096	1842118	9606.ENSP00000226730	9606.ENSP00000003084	0	0	0	0	0	0	0	0.380	0.380
ENSG00000267318	MAPK1	1864004	1842512	9606.ENSP00000468280	9606.ENSP00000215832	0	0	0	0	0.055	0.292	0	0.148	0.380
DDX41	IRF7	1861573	1851145	9606.ENSP00000422753	9606.ENSP00000329411	0	0	0	0	0	0	0	0.380	0.380
LMO2	ISL1	1844539	1843262	9606.ENSP00000257818	9606.ENSP00000230658	0	0	0	0.748	0	0.336	0	0.290	0.380
DLG1	MBOAT4	1852968	1849691	9606.ENSP00000345731	9606.ENSP00000314196	0	0	0	0	0	0	0	0.380	0.380
CD83	IL10RA	1856986	1843125	9606.ENSP00000368450	9606.ENSP00000227752	0	0	0	0	0.145	0	0	0.304	0.380
ICAM1	GGT1	1845628	1843931	9606.ENSP00000264832	9606.ENSP00000248923	0	0	0	0	0	0	0	0.380	0.380
CD34	APOE	1849250	1844127	9606.ENSP00000310036	9606.ENSP00000252486	0	0	0	0	0	0	0	0.380	0.380
H2AFB2	KAT2B	1853060	1845408	9606.ENSP00000346509	9606.ENSP00000263754	0	0	0	0	0.049	0.294	0	0.151	0.380
HSPA4	CDKN1A	1848476	1843736	9606.ENSP00000302961	9606.ENSP00000244741	0	0	0	0	0	0.066	0	0.364	0.380
LGALS4	CDKN1A	1848369	1843736	9606.ENSP00000302100	9606.ENSP00000244741	0	0	0	0	0	0	0	0.380	0.380
HIST2H2BE	BCL2	1854962	1851168	9606.ENSP00000358151	9606.ENSP00000329623	0	0	0	0	0	0	0	0.380	0.380
GGT2	RB1	1859061	1845924	9606.ENSP00000385721	9606.ENSP00000267163	0	0	0	0	0	0	0	0.380	0.380
AR	ANXA5	1856164	1847746	9606.ENSP00000363822	9606.ENSP00000296511	0	0	0	0	0	0	0	0.380	0.380
DNTT	LRRK2	1855424	1848005	9606.ENSP00000360216	9606.ENSP00000298910	0	0	0	0	0.051	0	0	0.374	0.380
LHX2	LMO3	1855949	1849583	9606.ENSP00000362717	9606.ENSP00000312856	0	0	0	0.902	0.098	0.320	0	0.341	0.380
GGT1	TGFB1	1843931	1842869	9606.ENSP00000248923	9606.ENSP00000221930	0	0	0	0	0	0	0	0.380	0.380
HLA-A	USH2A	1856558	1848790	9606.ENSP00000366005	9606.ENSP00000305941	0	0	0	0	0	0	0	0.380	0.380
ANGPT2	TGFB1	1849738	1842869	9606.ENSP00000314897	9606.ENSP00000221930	0	0	0	0	0	0	0	0.380	0.380
WDFY2	RPS6KB1	1847930	1843035	9606.ENSP00000298125	9606.ENSP00000225577	0	0	0	0	0.053	0.096	0	0.334	0.380
PRDM10	GRK1	1853754	1851775	9606.ENSP00000351686	9606.ENSP00000334876	0	0	0	0	0	0.042	0	0.380	0.380
TLR7	SRC	1857265	1853652	9606.ENSP00000370034	9606.ENSP00000350941	0.050	0	0	0	0	0.173	0	0.275	0.380
SDHC	EPO	1854697	1844154	9606.ENSP00000356953	9606.ENSP00000252723	0	0	0	0	0	0	0	0.380	0.380
GGT2	AR	1859061	1856164	9606.ENSP00000385721	9606.ENSP00000363822	0	0	0	0	0	0	0	0.380	0.380
ENSG00000267318	MAPK3	1864004	1845265	9606.ENSP00000468280	9606.ENSP00000263025	0	0	0	0	0.055	0.292	0	0.148	0.380
HLA-A	SLC11A1	1856558	1843344	9606.ENSP00000366005	9606.ENSP00000233202	0	0	0	0	0	0	0	0.380	0.380
HIST1H2AL	KAT2B	1853504	1845408	9606.ENSP00000349873	9606.ENSP00000263754	0	0	0	0	0.049	0.294	0	0.151	0.380
HIST1H2AI	KAT2B	1853733	1845408	9606.ENSP00000351589	9606.ENSP00000263754	0	0	0	0	0.049	0.294	0	0.151	0.380
WDFY2	JAG1	1847930	1844342	9606.ENSP00000298125	9606.ENSP00000254958	0	0	0	0	0	0	0	0.380	0.380
T	ALB	1847809	1847637	9606.ENSP00000296946	9606.ENSP00000295897	0	0	0	0	0	0	0	0.380	0.380
IL2	CCL1	1843096	1843056	9606.ENSP00000226730	9606.ENSP00000225842	0	0	0	0	0	0	0	0.380	0.380
CREB1	CD40	1859295	1855654	9606.ENSP00000387699	9606.ENSP00000361359	0	0	0	0	0	0	0	0.380	0.380
SDHC	CALM1	1854697	1853445	9606.ENSP00000356953	9606.ENSP00000349467	0	0	0	0	0.055	0	0	0.371	0.380
APOE	CD79A	1844127	1842872	9606.ENSP00000252486	9606.ENSP00000221972	0	0	0	0	0	0	0	0.380	0.380
MBOAT4	CCL1	1849691	1843056	9606.ENSP00000314196	9606.ENSP00000225842	0	0	0	0	0	0	0	0.380	0.380
LRRK2	ATP11A	1848005	1846860	9606.ENSP00000298910	9606.ENSP00000283558	0	0	0	0	0.192	0.179	0	0.140	0.380
DDX17	HSPA5	1858423	1850618	9606.ENSP00000380033	9606.ENSP00000324173	0	0	0	0	0.113	0.065	0	0.313	0.380
DHFR	EGFR	1859928	1846445	9606.ENSP00000396308	9606.ENSP00000275493	0	0	0	0	0	0	0	0.380	0.380
TP53	GSC	1846083	1843487	9606.ENSP00000269305	9606.ENSP00000238558	0	0	0	0	0	0	0	0.380	0.380
AIM2	CXCL10	1854739	1848754	9606.ENSP00000357112	9606.ENSP00000305651	0	0	0	0	0.145	0	0	0.304	0.380
PSMD4	SDHC	1854905	1854697	9606.ENSP00000357879	9606.ENSP00000356953	0	0	0	0	0.088	0	0	0.348	0.380
CSNK2A1	MYH9	1842650	1842558	9606.ENSP00000217244	9606.ENSP00000216181	0	0	0	0	0.050	0.324	0	0.111	0.380
TNNT1	BCL2	1863978	1851168	9606.ENSP00000467176	9606.ENSP00000329623	0	0	0	0	0	0	0	0.380	0.380
TSC1	CFTR	1847972	1842118	9606.ENSP00000298552	9606.ENSP00000003084	0	0	0	0	0	0	0	0.380	0.380
STK32B	MAPK1	1846824	1842512	9606.ENSP00000282908	9606.ENSP00000215832	0	0	0.227	0.648	0.062	0.292	0	0.148	0.380
CXCL10	MPO	1848754	1843011	9606.ENSP00000305651	9606.ENSP00000225275	0	0	0	0	0	0	0	0.380	0.380
VEGFA	HSPA5	1855611	1850618	9606.ENSP00000361125	9606.ENSP00000324173	0	0	0	0	0	0	0	0.380	0.380
DDX41	CALM1	1861573	1853445	9606.ENSP00000422753	9606.ENSP00000349467	0	0	0	0	0.043	0	0	0.379	0.380
TLR6	CD40LG	1857458	1855311	9606.ENSP00000371376	9606.ENSP00000359663	0	0	0	0	0.088	0	0	0.347	0.380
CREB1	ITGA2	1859295	1847760	9606.ENSP00000387699	9606.ENSP00000296585	0	0	0	0	0	0	0	0.380	0.380
GP5	MAP3K8	1850134	1845272	9606.ENSP00000319286	9606.ENSP00000263056	0	0	0	0	0.054	0.293	0	0.148	0.380
BCL2	LGALS4	1851168	1848369	9606.ENSP00000329623	9606.ENSP00000302100	0	0	0	0	0	0	0	0.380	0.380
ITGA2	LPO	1847760	1845105	9606.ENSP00000296585	9606.ENSP00000262290	0	0	0	0	0	0	0	0.380	0.380
DDX41	F2	1861573	1849080	9606.ENSP00000422753	9606.ENSP00000308541	0	0	0	0	0	0	0	0.380	0.380
ABL1	NR3C1	1855665	1843294	9606.ENSP00000361423	9606.ENSP00000231509	0	0	0	0	0	0.137	0	0.311	0.380
NOS3	ATP12A	1847875	1842709	9606.ENSP00000297494	9606.ENSP00000218548	0	0	0	0	0.064	0	0	0.365	0.380
HIST1H2AG	KAT2B	1853800	1845408	9606.ENSP00000352119	9606.ENSP00000263754	0	0	0	0	0.049	0.294	0	0.151	0.380
CALM3	TSC2	1847279	1842755	9606.ENSP00000291295	9606.ENSP00000219476	0	0	0	0	0	0.066	0	0.364	0.380
GGT2	NR3C1	1859061	1843294	9606.ENSP00000385721	9606.ENSP00000231509	0	0	0	0	0	0	0	0.380	0.380
SRSF7	ALB	1850781	1847637	9606.ENSP00000325905	9606.ENSP00000295897	0	0	0	0	0	0	0	0.380	0.380
CCND1	ACTA2	1843117	1843003	9606.ENSP00000227507	9606.ENSP00000224784	0	0	0	0	0.049	0	0	0.375	0.380
TNNT1	EGF	1863978	1845705	9606.ENSP00000467176	9606.ENSP00000265171	0	0	0	0	0	0	0	0.380	0.380
GRK6	CALM1	1861940	1853445	9606.ENSP00000433511	9606.ENSP00000349467	0	0	0	0	0.053	0.174	0	0.271	0.380
PABPC1	DDX18	1849591	1845312	9606.ENSP00000313007	9606.ENSP00000263239	0	0	0	0	0.101	0.257	0	0.146	0.379
CXCR4	TNC	1859216	1845696	9606.ENSP00000386884	9606.ENSP00000265131	0	0	0	0	0	0	0	0.379	0.379
ITGAM	CASP8	1862188	1853692	9606.ENSP00000441691	9606.ENSP00000351273	0	0	0	0	0.063	0	0	0.364	0.379
CHEK2	CASP8	1857546	1853692	9606.ENSP00000372023	9606.ENSP00000351273	0	0	0	0	0.054	0	0	0.371	0.379
LMNB2	PRDM10	1863725	1853754	9606.ENSP00000462730	9606.ENSP00000351686	0	0	0	0	0	0.096	0	0.341	0.379
CD34	GGT1	1849250	1843931	9606.ENSP00000310036	9606.ENSP00000248923	0	0	0	0	0	0	0	0.379	0.379
MYC	PABPC1	1856789	1849591	9606.ENSP00000367207	9606.ENSP00000313007	0	0	0	0	0.053	0	0	0.371	0.379
REL	CSF3	1847519	1843025	9606.ENSP00000295025	9606.ENSP00000225474	0	0	0	0	0	0	0	0.379	0.379
