#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ITIH4	C3	1845847	1843781	9606.ENSP00000266041	9606.ENSP00000245907	0	0	0	0	0.226	0	0	0.365	0.487
MDM2	SDHC	1861282	1854697	9606.ENSP00000417281	9606.ENSP00000356953	0	0	0	0	0	0.119	0	0.442	0.487
F7	IL6	1856334	1844631	9606.ENSP00000364731	9606.ENSP00000258743	0	0	0	0	0	0	0	0.488	0.487
BIRC5	KRAS	1848314	1844404	9606.ENSP00000301633	9606.ENSP00000256078	0	0	0	0	0	0.104	0	0.451	0.487
PIK3CD	HNF4A	1856668	1849587	9606.ENSP00000366563	9606.ENSP00000312987	0	0	0	0	0	0	0	0.487	0.487
EGFR	AKT1	1846445	1846136	9606.ENSP00000275493	9606.ENSP00000270202	0	0	0	0.617	0	0.178	0	0.980	0.487
JUN	SOCS3	1855436	1851244	9606.ENSP00000360266	9606.ENSP00000330341	0	0	0	0	0.056	0	0	0.479	0.487
RELA	EGFR	1858923	1846445	9606.ENSP00000384273	9606.ENSP00000275493	0	0	0	0	0	0	0	0.487	0.487
SOS1	PRDM10	1858968	1853754	9606.ENSP00000384675	9606.ENSP00000351686	0	0	0	0	0.095	0.115	0	0.410	0.486
PTGS2	ANXA5	1854602	1847746	9606.ENSP00000356438	9606.ENSP00000296511	0	0	0	0	0	0	0	0.486	0.486
ICAM1	SLC11A1	1845628	1843344	9606.ENSP00000264832	9606.ENSP00000233202	0	0	0	0	0.053	0	0	0.480	0.486
MAPK9	REL	1859420	1847519	9606.ENSP00000389338	9606.ENSP00000295025	0	0	0	0	0	0	0	0.486	0.486
MAPK9	RELA	1859420	1858923	9606.ENSP00000389338	9606.ENSP00000384273	0	0	0	0	0	0	0	0.485	0.485
STAT3	RAF1	1845584	1844086	9606.ENSP00000264657	9606.ENSP00000251849	0	0	0	0	0.092	0	0	0.456	0.485
REN	MMP2	1846232	1842719	9606.ENSP00000272190	9606.ENSP00000219070	0	0	0	0	0	0	0	0.485	0.485
GGT2	BCL2	1859061	1851168	9606.ENSP00000385721	9606.ENSP00000329623	0	0	0	0	0	0	0	0.485	0.485
MYC	GTF2B	1856789	1855275	9606.ENSP00000367207	9606.ENSP00000359531	0	0	0	0	0	0.117	0	0.441	0.485
CYCS	CSF2	1848998	1847803	9606.ENSP00000307786	9606.ENSP00000296871	0	0	0	0	0	0	0	0.485	0.485
MAVS	MX1	1860317	1858628	9606.ENSP00000401980	9606.ENSP00000381599	0	0	0	0	0	0	0	0.485	0.485
MDM2	TNFRSF10B	1861282	1846494	9606.ENSP00000417281	9606.ENSP00000276431	0	0	0	0	0	0	0	0.484	0.484
MBOAT4	TNFRSF10B	1849691	1846494	9606.ENSP00000314196	9606.ENSP00000276431	0	0	0	0	0	0	0	0.484	0.484
SMAD4	MMP2	1852473	1842719	9606.ENSP00000341551	9606.ENSP00000219070	0	0	0	0	0	0.093	0	0.455	0.484
TNF	KRAS	1860103	1844404	9606.ENSP00000398698	9606.ENSP00000256078	0	0	0	0	0	0	0	0.484	0.484
X	SIAH1	10002149	1853402	10407.X_HBVCJ	9606.ENSP00000349156	0	0	0	0	0	0.435	0	0.125	0.484
LGALS4	AKT1	1848369	1846136	9606.ENSP00000302100	9606.ENSP00000270202	0	0	0	0	0	0	0	0.484	0.484
IL6	WISP1	1844631	1843998	9606.ENSP00000258743	9606.ENSP00000250160	0	0	0	0	0	0	0	0.484	0.484
HPGDS	KRAS	1847557	1844404	9606.ENSP00000295256	9606.ENSP00000256078	0	0	0	0	0	0	0	0.484	0.484
MAPK8	MAPK3	1853988	1845265	9606.ENSP00000353483	9606.ENSP00000263025	0	0	0.464	0.891	0.092	0.360	0	0.950	0.483
PHB	STAT3	1848178	1845584	9606.ENSP00000300408	9606.ENSP00000264657	0	0	0	0	0	0	0	0.483	0.483
HIF1A	CCND1	1852062	1843117	9606.ENSP00000338018	9606.ENSP00000227507	0	0	0	0	0	0	0	0.483	0.483
X	RXRA	10002149	1861433	10407.X_HBVCJ	9606.ENSP00000419692	0	0	0	0	0	0.435	0	0.122	0.483
TNF	CD8A	1860103	1846863	9606.ENSP00000398698	9606.ENSP00000283635	0	0	0	0	0	0	0	0.483	0.483
DDX41	ERVW-1	1861573	1861448	9606.ENSP00000422753	9606.ENSP00000419945	0	0	0	0	0	0	0	0.484	0.483
CTNNB1	CRP	1852818	1844348	9606.ENSP00000344456	9606.ENSP00000255030	0	0	0	0	0	0	0	0.483	0.483
CDKN2A	REL	1859838	1847519	9606.ENSP00000394932	9606.ENSP00000295025	0	0	0	0	0	0.176	0	0.398	0.483
PIK3CG	F2	1853801	1849080	9606.ENSP00000352121	9606.ENSP00000308541	0	0	0	0	0	0	0	0.483	0.483
CUL4A	CDKN1A	1856298	1843736	9606.ENSP00000364589	9606.ENSP00000244741	0	0	0	0	0	0.324	0	0.266	0.483
IL6	CD4	1844631	1842167	9606.ENSP00000258743	9606.ENSP00000011653	0	0	0	0	0	0	0	0.482	0.482
TNFRSF10B	CDKN1A	1846494	1843736	9606.ENSP00000276431	9606.ENSP00000244741	0	0	0	0	0.100	0	0	0.448	0.482
ANXA5	PDCD6	1847746	1845647	9606.ENSP00000296511	9606.ENSP00000264933	0	0	0	0	0	0.437	0	0.117	0.482
ANXA5	EPO	1847746	1844154	9606.ENSP00000296511	9606.ENSP00000252723	0	0	0	0	0	0	0	0.482	0.482
ANXA5	REL	1847746	1847519	9606.ENSP00000296511	9606.ENSP00000295025	0	0	0	0	0	0	0	0.482	0.482
PLG	IL2	1849130	1843096	9606.ENSP00000308938	9606.ENSP00000226730	0	0	0	0	0	0	0	0.481	0.481
MAP2K7	CSF2	1858552	1847803	9606.ENSP00000381066	9606.ENSP00000296871	0	0	0	0	0	0	0	0.481	0.481
MDM2	TNFSF10	1861282	1843591	9606.ENSP00000417281	9606.ENSP00000241261	0	0	0	0	0	0	0	0.481	0.481
MTOR	IL8	1854147	1848852	9606.ENSP00000354558	9606.ENSP00000306512	0	0	0	0	0	0	0	0.481	0.481
CDK4	TGFB1	1844551	1842869	9606.ENSP00000257904	9606.ENSP00000221930	0	0	0	0	0	0	0	0.481	0.481
RB1	IL2	1845924	1843096	9606.ENSP00000267163	9606.ENSP00000226730	0	0	0	0	0	0	0	0.481	0.481
JUN	IL18	1855436	1846668	9606.ENSP00000360266	9606.ENSP00000280357	0	0	0	0	0	0	0	0.481	0.481
HIST2H2BE	LGALS4	1854962	1848369	9606.ENSP00000358151	9606.ENSP00000302100	0	0	0	0	0	0	0	0.481	0.481
HPGDS	REL	1847557	1847519	9606.ENSP00000295256	9606.ENSP00000295025	0	0	0	0	0	0	0	0.481	0.481
WDFY2	VWF	1847930	1844904	9606.ENSP00000298125	9606.ENSP00000261405	0	0	0	0	0	0	0	0.481	0.481
LGALS4	MAPK1	1848369	1842512	9606.ENSP00000302100	9606.ENSP00000215832	0	0	0	0	0	0	0	0.481	0.481
HPGDS	CDH1	1847557	1844988	9606.ENSP00000295256	9606.ENSP00000261769	0	0	0	0	0	0	0	0.481	0.481
SDHC	HRAS	1854697	1849235	9606.ENSP00000356953	9606.ENSP00000309845	0	0	0	0	0	0	0	0.481	0.481
C3	IL2	1843781	1843096	9606.ENSP00000245907	9606.ENSP00000226730	0	0	0	0	0	0	0	0.481	0.481
IL8	ESR1	1848852	1842435	9606.ENSP00000306512	9606.ENSP00000206249	0	0	0	0	0	0	0	0.481	0.481
GGT1	IL4	1843931	1843288	9606.ENSP00000248923	9606.ENSP00000231449	0	0	0	0	0	0	0	0.481	0.481
TNF	SERPINC1	1860103	1854649	9606.ENSP00000398698	9606.ENSP00000356671	0	0	0	0	0	0	0	0.481	0.481
CCND1	IL2	1843117	1843096	9606.ENSP00000227507	9606.ENSP00000226730	0	0	0	0	0	0	0	0.481	0.481
IL10	GGT1	1860958	1843931	9606.ENSP00000412237	9606.ENSP00000248923	0	0	0	0	0	0	0	0.481	0.481
BCL2L1	ICAM1	1848421	1845628	9606.ENSP00000302564	9606.ENSP00000264832	0	0	0	0	0.044	0	0	0.480	0.481
SDHC	CASP3	1854697	1849375	9606.ENSP00000356953	9606.ENSP00000311032	0	0	0	0	0	0	0	0.481	0.481
CD40LG	CYCS	1855311	1848998	9606.ENSP00000359663	9606.ENSP00000307786	0	0	0	0	0	0	0	0.481	0.481
EGFR	EPO	1846445	1844154	9606.ENSP00000275493	9606.ENSP00000252723	0	0	0	0	0	0	0	0.481	0.481
F2	IFNG	1849080	1843180	9606.ENSP00000308541	9606.ENSP00000229135	0	0	0	0	0	0	0	0.481	0.481
PTGS2	WDFY2	1854602	1847930	9606.ENSP00000356438	9606.ENSP00000298125	0	0	0	0	0	0	0	0.481	0.481
VEGFA	HNF4A	1855611	1849587	9606.ENSP00000361125	9606.ENSP00000312987	0	0	0	0	0	0	0	0.481	0.481
F2	LYZ	1849080	1844877	9606.ENSP00000308541	9606.ENSP00000261267	0	0	0	0	0	0	0	0.481	0.481
GGT2	LYZ	1859061	1844877	9606.ENSP00000385721	9606.ENSP00000261267	0	0	0	0	0	0	0	0.481	0.481
MTHFR	ITGA2	1856524	1847760	9606.ENSP00000365775	9606.ENSP00000296585	0	0	0	0	0	0	0	0.481	0.481
GGT2	IL8	1859061	1848852	9606.ENSP00000385721	9606.ENSP00000306512	0	0	0	0	0	0	0	0.481	0.481
F2	ITIH4	1849080	1845847	9606.ENSP00000308541	9606.ENSP00000266041	0	0	0	0	0.245	0	0	0.341	0.481
ERVW-1	CD79A	1861448	1842872	9606.ENSP00000419945	9606.ENSP00000221972	0	0	0	0	0	0	0	0.481	0.481
ANXA5	TGFB1	1847746	1842869	9606.ENSP00000296511	9606.ENSP00000221930	0	0	0	0	0	0	0	0.481	0.481
MTHFR	PLG	1856524	1849130	9606.ENSP00000365775	9606.ENSP00000308938	0	0	0	0	0	0	0	0.481	0.481
VDAC1	MAPK3	1845725	1845265	9606.ENSP00000265333	9606.ENSP00000263025	0	0	0	0	0.042	0.363	0	0.218	0.481
SDHC	ANXA5	1854697	1847746	9606.ENSP00000356953	9606.ENSP00000296511	0	0	0	0	0	0	0	0.481	0.481
IL8	GGT1	1848852	1843931	9606.ENSP00000306512	9606.ENSP00000248923	0	0	0	0	0	0	0	0.481	0.481
CASP8	IGF1	1853692	1848439	9606.ENSP00000351273	9606.ENSP00000302665	0	0	0	0	0	0	0	0.480	0.480
F3	WDFY2	1851684	1847930	9606.ENSP00000334145	9606.ENSP00000298125	0	0	0	0	0	0	0	0.480	0.480
CD40LG	STAT1	1855311	1854113	9606.ENSP00000359663	9606.ENSP00000354394	0	0	0	0	0	0	0	0.480	0.480
EPO	TGFB1	1844154	1842869	9606.ENSP00000252723	9606.ENSP00000221930	0	0	0	0	0	0	0	0.480	0.480
KRAS	TGFB1	1844404	1842869	9606.ENSP00000256078	9606.ENSP00000221930	0	0	0	0	0	0.092	0	0.451	0.480
SDHC	PTGS2	1854697	1854602	9606.ENSP00000356953	9606.ENSP00000356438	0	0	0	0	0	0	0	0.480	0.480
SLC11A1	GAPDH	1843344	1843185	9606.ENSP00000233202	9606.ENSP00000229239	0	0	0	0	0	0	0	0.480	0.480
IGF1	IFNG	1848439	1843180	9606.ENSP00000302665	9606.ENSP00000229135	0	0	0	0	0	0	0	0.480	0.480
CAPSD_HBVCJ	ALB	10002145	1847637	10407.CAPSD_HBVCJ	9606.ENSP00000295897	0	0	0	0	0	0	0	0.480	0.480
SRY	GAPDH	1857599	1843185	9606.ENSP00000372547	9606.ENSP00000229239	0	0	0	0	0	0	0	0.480	0.480
HIF1A	CYCS	1852062	1848998	9606.ENSP00000338018	9606.ENSP00000307786	0	0	0	0	0	0	0	0.480	0.480
REL	EGF	1847519	1845705	9606.ENSP00000295025	9606.ENSP00000265171	0	0	0	0	0	0	0	0.480	0.480
PCNA	STAT3	1856984	1845584	9606.ENSP00000368438	9606.ENSP00000264657	0	0	0	0	0	0	0	0.480	0.480
IL8	EPO	1848852	1844154	9606.ENSP00000306512	9606.ENSP00000252723	0	0	0	0	0	0	0	0.480	0.480
IL18	IFNA1	1846668	1846520	9606.ENSP00000280357	9606.ENSP00000276927	0	0	0	0	0	0	0	0.480	0.480
MAP2K7	SRC	1858552	1853652	9606.ENSP00000381066	9606.ENSP00000350941	0	0	0.306	0.633	0.052	0.180	0	0.791	0.480
SERPINC1	IL8	1854649	1848852	9606.ENSP00000356671	9606.ENSP00000306512	0	0	0	0	0	0	0	0.480	0.480
IL10	GGT2	1860958	1859061	9606.ENSP00000412237	9606.ENSP00000385721	0	0	0	0	0	0	0	0.480	0.480
EGFR	IL4	1846445	1843288	9606.ENSP00000275493	9606.ENSP00000231449	0	0	0	0	0.054	0	0	0.472	0.479
FOS	GGT1	1848822	1843931	9606.ENSP00000306245	9606.ENSP00000248923	0	0	0	0	0.043	0	0	0.478	0.479
PCNA	SRC	1856984	1853652	9606.ENSP00000368438	9606.ENSP00000350941	0	0	0	0	0.054	0	0	0.472	0.479
CDKN2A	CSF2	1859838	1847803	9606.ENSP00000394932	9606.ENSP00000296871	0	0	0	0	0	0	0	0.479	0.479
SDHC	WDFY2	1854697	1847930	9606.ENSP00000356953	9606.ENSP00000298125	0	0	0	0	0	0	0	0.479	0.479
PLG	MAPK1	1849130	1842512	9606.ENSP00000308938	9606.ENSP00000215832	0	0	0	0	0.054	0.066	0	0.456	0.478
CREB1	KRAS	1859295	1844404	9606.ENSP00000387699	9606.ENSP00000256078	0	0	0	0	0.088	0	0	0.451	0.478
REN	CD79A	1846232	1842872	9606.ENSP00000272190	9606.ENSP00000221972	0	0	0	0	0	0	0	0.478	0.478
PIK3CD	F2	1856668	1849080	9606.ENSP00000366563	9606.ENSP00000308541	0	0	0	0	0	0	0	0.478	0.478
BIRC5	IGF1R	1848314	1845984	9606.ENSP00000301633	9606.ENSP00000268035	0	0	0	0	0.053	0.097	0	0.439	0.478
C	CD40LG	10002147	1855311	10407.HBEAG_HBVCJ	9606.ENSP00000359663	0	0	0	0	0	0	0	0.478	0.478
INS	WISP1	1844030	1843998	9606.ENSP00000250971	9606.ENSP00000250160	0	0	0	0	0	0	0	0.477	0.477
PRDM10	RIT2	1853754	1850388	9606.ENSP00000351686	9606.ENSP00000321805	0	0	0	0	0.052	0.106	0	0.432	0.477
CSF2	ITGA2	1847803	1847760	9606.ENSP00000296871	9606.ENSP00000296585	0	0	0	0	0	0	0	0.477	0.477
REN	MAPK1	1846232	1842512	9606.ENSP00000272190	9606.ENSP00000215832	0	0	0	0	0.053	0	0	0.471	0.477
WDFY2	CDH1	1847930	1844988	9606.ENSP00000298125	9606.ENSP00000261769	0	0	0	0	0	0	0	0.476	0.476
F3	IL2	1851684	1843096	9606.ENSP00000334145	9606.ENSP00000226730	0	0	0	0	0	0	0	0.475	0.475
CASP8	CDK4	1853692	1844551	9606.ENSP00000351273	9606.ENSP00000257904	0	0	0	0	0	0	0	0.475	0.475
TP53	CD79A	1846083	1842872	9606.ENSP00000269305	9606.ENSP00000221972	0	0	0	0	0	0	0	0.475	0.475
CDKN2A	NFKB1	1859838	1843094	9606.ENSP00000394932	9606.ENSP00000226574	0	0	0	0	0	0	0	0.475	0.475
GGT2	IL4	1859061	1843288	9606.ENSP00000385721	9606.ENSP00000231449	0	0	0	0	0	0	0	0.475	0.475
ERVW-1	GAPDH	1861448	1843185	9606.ENSP00000419945	9606.ENSP00000229239	0	0	0	0	0	0	0	0.474	0.474
MAPK9	SRC	1859420	1853652	9606.ENSP00000389338	9606.ENSP00000350941	0	0	0.357	0.625	0.055	0.171	0	0.720	0.474
PTGS2	ITGA2	1854602	1847760	9606.ENSP00000356438	9606.ENSP00000296585	0	0	0	0	0	0	0	0.473	0.473
PHB	RB1	1848178	1845924	9606.ENSP00000300408	9606.ENSP00000267163	0	0	0	0	0	0.360	0	0.210	0.473
STAT1	CCND1	1854113	1843117	9606.ENSP00000354394	9606.ENSP00000227507	0	0	0	0	0.053	0.075	0	0.447	0.473
WDFY2	BAX	1847930	1847402	9606.ENSP00000298125	9606.ENSP00000293288	0	0	0	0	0	0	0	0.473	0.473
IFNA2	GAPDH	1857173	1843185	9606.ENSP00000369554	9606.ENSP00000229239	0	0	0	0	0	0	0	0.473	0.473
X	RPL11	10002149	1856140	10407.X_HBVCJ	9606.ENSP00000363676	0	0	0	0	0	0.473	0	0.031	0.473
MAPK9	MTOR	1859420	1854147	9606.ENSP00000389338	9606.ENSP00000354558	0	0	0	0	0.053	0	0	0.467	0.473
BIRC5	SKP2	1848314	1846369	9606.ENSP00000301633	9606.ENSP00000274255	0	0	0	0	0.223	0	0	0.348	0.472
MAPK8	PLG	1853988	1849130	9606.ENSP00000353483	9606.ENSP00000308938	0	0	0	0	0	0	0	0.472	0.472
MDM2	IGF1	1861282	1848439	9606.ENSP00000417281	9606.ENSP00000302665	0	0	0	0	0	0	0	0.472	0.472
HSP90AB1	ESR1	1850780	1842435	9606.ENSP00000325875	9606.ENSP00000206249	0	0	0	0	0	0.394	0	0.162	0.472
CASP9	ESR1	1851230	1842435	9606.ENSP00000330237	9606.ENSP00000206249	0	0	0	0	0	0.054	0	0.465	0.472
MDM2	HPGDS	1861282	1847557	9606.ENSP00000417281	9606.ENSP00000295256	0	0	0	0	0	0	0	0.472	0.472
RXRA	CTNNB1	1861433	1852818	9606.ENSP00000419692	9606.ENSP00000344456	0	0	0	0	0	0.402	0	0.152	0.472
PCNA	CASP9	1856984	1851230	9606.ENSP00000368438	9606.ENSP00000330237	0	0	0	0	0.053	0	0	0.466	0.472
MYC	TNFRSF10B	1856789	1846494	9606.ENSP00000367207	9606.ENSP00000276431	0	0	0	0	0	0	0	0.472	0.472
PRDM10	IL18	1853754	1846668	9606.ENSP00000351686	9606.ENSP00000280357	0	0	0	0	0	0	0	0.472	0.472
CTNNB1	EPCAM	1852818	1845405	9606.ENSP00000344456	9606.ENSP00000263735	0	0	0	0	0	0	0	0.471	0.471
ITGA2	EGFR	1847760	1846445	9606.ENSP00000296585	9606.ENSP00000275493	0	0	0	0	0	0	0	0.471	0.471
CASP8	RAF1	1853692	1844086	9606.ENSP00000351273	9606.ENSP00000251849	0	0	0	0	0.197	0	0	0.368	0.471
CDKN2A	SDHC	1859838	1854697	9606.ENSP00000394932	9606.ENSP00000356953	0	0	0	0	0	0	0	0.471	0.471
TNF	RB1	1860103	1845924	9606.ENSP00000398698	9606.ENSP00000267163	0	0	0	0	0	0	0	0.471	0.471
SRC	CDK4	1853652	1844551	9606.ENSP00000350941	9606.ENSP00000257904	0	0	0.371	0.644	0.067	0.170	0	0.725	0.471
PTEN	WDFY2	1855586	1847930	9606.ENSP00000361021	9606.ENSP00000298125	0	0	0	0	0.098	0	0	0.438	0.471
RELA	SDHC	1858923	1854697	9606.ENSP00000384273	9606.ENSP00000356953	0	0	0	0	0	0	0	0.470	0.470
TP53	VWF	1846083	1844904	9606.ENSP00000269305	9606.ENSP00000261405	0	0	0	0	0	0	0	0.470	0.470
C4A	ALB	1859957	1847637	9606.ENSP00000396688	9606.ENSP00000295897	0	0	0	0	0.136	0.046	0	0.408	0.470
CYCS	ITGA2	1848998	1847760	9606.ENSP00000307786	9606.ENSP00000296585	0	0	0	0	0	0	0	0.470	0.470
CASP3	GGT1	1849375	1843931	9606.ENSP00000311032	9606.ENSP00000248923	0	0	0	0	0	0	0	0.470	0.470
SPIB	IL6	1864680	1844631	9606.ENSP00000471921	9606.ENSP00000258743	0	0	0	0	0	0	0	0.470	0.470
IL7R	CD79A	1848815	1842872	9606.ENSP00000306157	9606.ENSP00000221972	0	0	0	0	0.091	0	0	0.440	0.470
BAX	IL2	1847402	1843096	9606.ENSP00000293288	9606.ENSP00000226730	0	0	0	0	0	0	0	0.470	0.470
VEGFA	REL	1855611	1847519	9606.ENSP00000361125	9606.ENSP00000295025	0	0	0	0	0	0	0	0.470	0.470
HFE	AFP	1861291	1858331	9606.ENSP00000417404	9606.ENSP00000379138	0	0	0	0	0	0	0	0.470	0.470
MAPK9	SMAD4	1859420	1852473	9606.ENSP00000389338	9606.ENSP00000341551	0	0	0	0	0.060	0	0	0.459	0.469
RXRA	TBP	1861433	1843249	9606.ENSP00000419692	9606.ENSP00000230354	0	0	0	0	0	0.360	0	0.205	0.469
GGT2	CASP3	1859061	1849375	9606.ENSP00000385721	9606.ENSP00000311032	0	0	0	0	0	0	0	0.469	0.469
PARK2	CASP8	1854466	1853692	9606.ENSP00000355865	9606.ENSP00000351273	0	0	0	0	0	0.360	0	0.204	0.469
X	GDI1	10002149	1859771	10407.X_HBVCJ	9606.ENSP00000394071	0	0	0	0	0	0	0	0.469	0.469
RSF1	CCND1	1849435	1843117	9606.ENSP00000311513	9606.ENSP00000227507	0	0	0	0	0	0	0	0.468	0.468
TNF	IGF1R	1860103	1845984	9606.ENSP00000398698	9606.ENSP00000268035	0	0	0	0	0	0.047	0	0.465	0.468
MMP9	GOLPH3	1855661	1845680	9606.ENSP00000361405	9606.ENSP00000265070	0	0	0	0	0	0	0	0.468	0.468
SRC	SMAD4	1853652	1852473	9606.ENSP00000350941	9606.ENSP00000341551	0	0	0	0	0.052	0.054	0	0.455	0.468
PLG	F2	1849130	1849080	9606.ENSP00000308938	9606.ENSP00000308541	0	0	0	0.744	0.336	0	0	0.785	0.468
MTOR	FOS	1854147	1848822	9606.ENSP00000354558	9606.ENSP00000306245	0	0	0	0	0.054	0	0	0.460	0.468
F3	SIRT1	1851684	1842473	9606.ENSP00000334145	9606.ENSP00000212015	0	0	0	0	0	0	0	0.468	0.468
DNMT1	PRDM10	1853859	1853754	9606.ENSP00000352516	9606.ENSP00000351686	0	0	0	0	0.114	0	0	0.422	0.467
MAPK8	RIPK2	1853988	1842798	9606.ENSP00000353483	9606.ENSP00000220751	0	0	0	0	0.046	0.124	0	0.413	0.467
WDFY2	CCND1	1847930	1843117	9606.ENSP00000298125	9606.ENSP00000227507	0	0	0	0	0.049	0	0	0.461	0.466
PIK3CG	IFNG	1853801	1843180	9606.ENSP00000352121	9606.ENSP00000229135	0	0	0	0	0.087	0	0	0.440	0.466
F3	TGFB1	1851684	1842869	9606.ENSP00000334145	9606.ENSP00000221930	0	0	0	0	0	0	0	0.466	0.466
REL	EGFR	1847519	1846445	9606.ENSP00000295025	9606.ENSP00000275493	0	0	0	0	0	0	0	0.466	0.466
CASP3	PLG	1849375	1849130	9606.ENSP00000311032	9606.ENSP00000308938	0	0	0	0	0.046	0.054	0	0.456	0.466
SOCS3	REL	1851244	1847519	9606.ENSP00000330341	9606.ENSP00000295025	0	0	0	0	0.051	0.302	0	0.258	0.466
MDM2	NFKB1	1861282	1843094	9606.ENSP00000417281	9606.ENSP00000226574	0	0	0	0	0.080	0	0	0.442	0.465
MAPK8	HIF1A	1853988	1852062	9606.ENSP00000353483	9606.ENSP00000338018	0	0	0	0	0	0	0	0.465	0.465
MMP9	REL	1855661	1847519	9606.ENSP00000361405	9606.ENSP00000295025	0	0	0	0	0.053	0.071	0	0.441	0.465
SDHC	HIF1A	1854697	1852062	9606.ENSP00000356953	9606.ENSP00000338018	0	0	0	0	0	0	0	0.464	0.464
MYC	F7	1856789	1856334	9606.ENSP00000367207	9606.ENSP00000364731	0	0	0	0	0	0	0	0.464	0.464
PARK2	CTNNB1	1854466	1852818	9606.ENSP00000355865	9606.ENSP00000344456	0	0	0	0	0	0.360	0	0.197	0.464
IGF1R	IL6	1845984	1844631	9606.ENSP00000268035	9606.ENSP00000258743	0	0	0	0	0	0	0	0.463	0.463
PLG	NFKB1	1849130	1843094	9606.ENSP00000308938	9606.ENSP00000226574	0	0	0	0	0	0.064	0	0.450	0.463
HIF1A	HRAS	1852062	1849235	9606.ENSP00000338018	9606.ENSP00000309845	0	0	0	0	0	0	0	0.463	0.463
PCNA	WDFY2	1856984	1847930	9606.ENSP00000368438	9606.ENSP00000298125	0	0	0	0	0.056	0	0	0.454	0.463
HIF1A	ESR1	1852062	1842435	9606.ENSP00000338018	9606.ENSP00000206249	0	0	0	0	0	0.079	0	0.441	0.463
MMP9	CASP9	1855661	1851230	9606.ENSP00000361405	9606.ENSP00000330237	0	0	0	0	0	0	0	0.462	0.462
SMYD3	MMP9	1857780	1855661	9606.ENSP00000373637	9606.ENSP00000361405	0	0	0	0	0	0	0	0.462	0.462
HNF4A	ESR1	1849587	1842435	9606.ENSP00000312987	9606.ENSP00000206249	0	0	0	0.688	0	0.363	0	0.516	0.462
REL	TNFSF10	1847519	1843591	9606.ENSP00000295025	9606.ENSP00000241261	0	0	0	0	0.074	0	0	0.442	0.461
ADAM17	PIK3CA	1849242	1845446	9606.ENSP00000309968	9606.ENSP00000263967	0	0	0	0	0.129	0	0	0.407	0.461
BCL2	PLG	1851168	1849130	9606.ENSP00000329623	9606.ENSP00000308938	0	0	0	0	0.048	0	0	0.457	0.461
PLG	CD79A	1849130	1842872	9606.ENSP00000308938	9606.ENSP00000221972	0	0	0	0	0.072	0	0	0.443	0.461
RELA	MAP2K7	1858923	1858552	9606.ENSP00000384273	9606.ENSP00000381066	0	0	0	0	0.053	0	0	0.454	0.461
PIK3CG	ADAM17	1853801	1849242	9606.ENSP00000352121	9606.ENSP00000309968	0	0	0	0	0.128	0	0	0.407	0.461
MAPK9	MMP9	1859420	1855661	9606.ENSP00000389338	9606.ENSP00000361405	0	0	0	0	0	0	0	0.460	0.460
MMP9	KRAS	1855661	1844404	9606.ENSP00000361405	9606.ENSP00000256078	0	0	0	0	0	0	0	0.460	0.460
MAP2K7	REL	1858552	1847519	9606.ENSP00000381066	9606.ENSP00000295025	0	0	0	0	0.053	0	0	0.453	0.460
REL	IFNG	1847519	1843180	9606.ENSP00000295025	9606.ENSP00000229135	0	0	0	0	0.073	0	0	0.441	0.460
HIF1A	HSP90AB1	1852062	1850780	9606.ENSP00000338018	9606.ENSP00000325875	0	0	0	0	0	0.357	0	0.195	0.460
TBP	NFKB1	1843249	1843094	9606.ENSP00000230354	9606.ENSP00000226574	0	0	0	0	0.046	0.139	0	0.395	0.460
CASP9	HRAS	1851230	1849235	9606.ENSP00000330237	9606.ENSP00000309845	0	0	0	0	0	0	0	0.460	0.460
PARK2	BCL2L1	1854466	1848421	9606.ENSP00000355865	9606.ENSP00000302564	0	0	0	0	0	0.348	0	0.204	0.460
CASP9	WDFY2	1851230	1847930	9606.ENSP00000330237	9606.ENSP00000298125	0	0	0	0	0	0	0	0.460	0.460
MAP2K7	ATF2	1858552	1845482	9606.ENSP00000381066	9606.ENSP00000264110	0	0	0	0	0.047	0	0	0.456	0.459
CREB1	PCNA	1859295	1856984	9606.ENSP00000387699	9606.ENSP00000368438	0	0	0	0	0	0	0	0.459	0.459
CDKN2A	HSP90AB1	1859838	1850780	9606.ENSP00000394932	9606.ENSP00000325875	0	0	0	0	0	0.394	0	0.143	0.459
MTOR	MMP2	1854147	1842719	9606.ENSP00000354558	9606.ENSP00000219070	0	0	0	0	0	0	0	0.459	0.459
C	F2	10002147	1849080	10407.HBEAG_HBVCJ	9606.ENSP00000308541	0	0	0	0	0	0	0	0.459	0.459
REL	ESR1	1847519	1842435	9606.ENSP00000295025	9606.ENSP00000206249	0	0	0	0	0	0.067	0	0.444	0.459
TNF	CDK2	1860103	1845906	9606.ENSP00000398698	9606.ENSP00000266970	0	0	0	0	0.076	0	0	0.439	0.459
ATF2	CDH1	1845482	1844988	9606.ENSP00000264110	9606.ENSP00000261769	0	0	0	0	0	0	0	0.459	0.459
GOLPH3	YWHAQ	1845680	1843478	9606.ENSP00000265070	9606.ENSP00000238081	0	0	0	0	0.149	0	0	0.390	0.459
