#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYH8	MYH4	1858931	1844373	9606.ENSP00000384330	9606.ENSP00000255381	0	0	0	0.989	0	0	0.720	0.758	0.722
MYH11	MYH4	1858384	1844373	9606.ENSP00000379616	9606.ENSP00000255381	0	0	0	0.894	0	0	0.720	0.125	0.722
MYH4	MYH2	1844373	1843761	9606.ENSP00000255381	9606.ENSP00000245503	0	0	0	0.989	0	0	0.720	0.760	0.722
MYH7	MYH4	1853180	1844373	9606.ENSP00000347507	9606.ENSP00000255381	0	0	0	0.985	0	0	0.720	0.395	0.721
MYH4	MYH9	1844373	1842558	9606.ENSP00000255381	9606.ENSP00000216181	0	0	0	0.891	0	0	0.720	0.074	0.721
MYH8	MYH11	1858931	1858384	9606.ENSP00000384330	9606.ENSP00000379616	0	0	0	0.898	0	0	0.720	0.093	0.721
SPTAN1	MBOAT4	1855744	1849691	9606.ENSP00000361824	9606.ENSP00000314196	0	0	0	0	0.058	0	0	0.715	0.720
CD79A	APOH	1842872	1842433	9606.ENSP00000221972	9606.ENSP00000205948	0	0	0	0	0	0	0	0.716	0.716
FOS	BCL2L1	1848822	1848421	9606.ENSP00000306245	9606.ENSP00000302564	0	0	0	0	0	0	0	0.716	0.716
PRDM10	BCL2L1	1853754	1848421	9606.ENSP00000351686	9606.ENSP00000302564	0	0	0	0	0	0.046	0	0.714	0.716
SLC11A1	CD79A	1843344	1842872	9606.ENSP00000233202	9606.ENSP00000221972	0	0	0	0	0	0	0	0.713	0.713
CD209	SLC11A1	1849790	1843344	9606.ENSP00000315477	9606.ENSP00000233202	0	0	0	0	0	0	0	0.713	0.713
MBOAT4	CD79A	1849691	1842872	9606.ENSP00000314196	9606.ENSP00000221972	0	0	0	0	0	0	0	0.710	0.710
MBOAT4	TGFB1	1849691	1842869	9606.ENSP00000314196	9606.ENSP00000221930	0	0	0	0	0	0	0	0.710	0.710
MBOAT4	STAT3	1849691	1845584	9606.ENSP00000314196	9606.ENSP00000264657	0	0	0	0	0.054	0	0	0.706	0.709
SUMO1	SMAD4	1857989	1852473	9606.ENSP00000376076	9606.ENSP00000341551	0	0	0	0	0.053	0.407	0	0.521	0.708
PRDM10	CD79A	1853754	1842872	9606.ENSP00000351686	9606.ENSP00000221972	0	0	0	0	0	0	0	0.705	0.705
SMAD5	GDF5	1862200	1856103	9606.ENSP00000441954	9606.ENSP00000363489	0	0	0	0	0.043	0.112	0	0.676	0.702
REG3A	REG1A	1848625	1843366	9606.ENSP00000304311	9606.ENSP00000233735	0	0	0	0.943	0.530	0.360	0	0.866	0.702
MYH7	BMP10	1853180	1847570	9606.ENSP00000347507	9606.ENSP00000295379	0	0	0	0	0.053	0	0	0.698	0.702
XPO1	EIF2C2	1858987	1842792	9606.ENSP00000384863	9606.ENSP00000220592	0	0	0	0	0.125	0.349	0	0.516	0.701
STAT3	SMAD2	1845584	1845079	9606.ENSP00000264657	9606.ENSP00000262160	0	0	0	0	0.101	0	0	0.680	0.700
PRDM10	STAT3	1853754	1845584	9606.ENSP00000351686	9606.ENSP00000264657	0	0	0	0	0	0.049	0	0.697	0.699
CLEC4M	ACE2	1849856	1844133	9606.ENSP00000316228	9606.ENSP00000252519	0	0	0	0	0	0	0	0.699	0.699
CLEC1B	ASGR1	1847966	1846082	9606.ENSP00000298527	9606.ENSP00000269299	0	0	0	0	0	0	0	0.698	0.698
ANGPT1	SELE	1861743	1851385	9606.ENSP00000428340	9606.ENSP00000331736	0	0	0	0	0	0.142	0	0.662	0.698
SPTAN1	GOPC	1855744	1854812	9606.ENSP00000361824	9606.ENSP00000357484	0	0	0	0	0.053	0	0	0.693	0.697
FOS	SMAD2	1848822	1845079	9606.ENSP00000306245	9606.ENSP00000262160	0	0	0	0	0	0.123	0	0.657	0.687
SMAD9	BMP5	1857104	1855358	9606.ENSP00000369154	9606.ENSP00000359866	0	0	0	0	0.043	0.112	0	0.660	0.686
LEFTY2	SMAD2	1854455	1845079	9606.ENSP00000355785	9606.ENSP00000262160	0	0	0	0	0.043	0.112	0	0.659	0.685
BMP5	SMAD4	1855358	1852473	9606.ENSP00000359866	9606.ENSP00000341551	0	0	0	0	0.043	0.112	0	0.660	0.685
SELE	ALB	1851385	1847637	9606.ENSP00000331736	9606.ENSP00000295897	0	0	0	0	0	0	0	0.681	0.681
STAT3	TGFB1	1845584	1842869	9606.ENSP00000264657	9606.ENSP00000221930	0	0	0	0	0.050	0.169	0	0.628	0.680
XPO1	EIF2C1	1858987	1855852	9606.ENSP00000384863	9606.ENSP00000362300	0	0	0	0	0.122	0.349	0	0.485	0.680
PRDM10	TGFB1	1853754	1842869	9606.ENSP00000351686	9606.ENSP00000221930	0	0	0	0	0	0.070	0	0.670	0.680
BMP2	FOS	1856935	1848822	9606.ENSP00000368104	9606.ENSP00000306245	0	0	0	0	0.047	0	0	0.673	0.675
SPTAN1	FOS	1855744	1848822	9606.ENSP00000361824	9606.ENSP00000306245	0	0	0	0	0.044	0	0	0.674	0.675
SMAD9	INHBE	1857104	1845889	9606.ENSP00000369154	9606.ENSP00000266646	0	0	0	0	0.043	0.112	0	0.648	0.675
SMAD7	MSTN	1845078	1844830	9606.ENSP00000262158	9606.ENSP00000260950	0	0	0	0	0.043	0.112	0	0.645	0.672
STAT3	BMP4	1845584	1843758	9606.ENSP00000264657	9606.ENSP00000245451	0	0	0	0	0.050	0.067	0	0.658	0.671
SMAD3	BMP6	1851536	1846835	9606.ENSP00000332973	9606.ENSP00000283147	0	0	0	0	0.043	0.112	0	0.642	0.669
LY75	CD209	1862765	1849790	9606.ENSP00000451511	9606.ENSP00000315477	0	0	0	0	0	0	0	0.665	0.665
SMAD2	MSTN	1845079	1844830	9606.ENSP00000262160	9606.ENSP00000260950	0	0	0	0	0.052	0.112	0	0.633	0.664
ANGPT1	TGFB1	1861743	1842869	9606.ENSP00000428340	9606.ENSP00000221930	0	0	0	0	0	0	0	0.661	0.661
NC	ANGPTL6	10014838	1844199	694009.NCAP_CVHSA	9606.ENSP00000253109	0	0	0	0	0	0	0	0.659	0.660
SELE	MBOAT4	1851385	1849691	9606.ENSP00000331736	9606.ENSP00000314196	0	0	0	0	0	0	0	0.659	0.659
SPTAN1	JUN	1855744	1855436	9606.ENSP00000361824	9606.ENSP00000360266	0	0	0	0	0	0.067	0	0.650	0.659
SLC11A1	TGFB1	1843344	1842869	9606.ENSP00000233202	9606.ENSP00000221930	0	0	0	0	0	0	0	0.659	0.659
SELE	TGFB1	1851385	1842869	9606.ENSP00000331736	9606.ENSP00000221930	0	0	0	0	0	0	0	0.659	0.659
CAV1	MBOAT4	1852186	1849691	9606.ENSP00000339191	9606.ENSP00000314196	0	0	0	0	0	0	0	0.658	0.658
JUN	CD79A	1855436	1842872	9606.ENSP00000360266	9606.ENSP00000221972	0	0	0	0	0	0	0	0.658	0.658
NC	MFAP4	10014838	1858308	694009.NCAP_CVHSA	9606.ENSP00000378957	0	0	0	0	0	0	0	0.656	0.656
NC	FIBCD1	10014838	1855663	694009.NCAP_CVHSA	9606.ENSP00000361413	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL1	10014838	1843412	694009.NCAP_CVHSA	9606.ENSP00000234816	0	0	0	0	0	0	0	0.656	0.656
NC	FCN2	10014838	1847312	694009.NCAP_CVHSA	9606.ENSP00000291744	0	0	0	0	0	0	0	0.656	0.656
NC	TNXB	10014838	1860677	694009.NCAP_CVHSA	9606.ENSP00000407685	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL5	10014838	1851826	694009.NCAP_CVHSA	9606.ENSP00000335255	0	0	0	0	0	0	0	0.656	0.656
NC	FGB	10014838	1848806	694009.NCAP_CVHSA	9606.ENSP00000306099	0	0	0	0	0	0	0	0.656	0.656
NC	TNN	10014838	1843529	694009.NCAP_CVHSA	9606.ENSP00000239462	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL7	10014838	1856560	694009.NCAP_CVHSA	9606.ENSP00000366015	0	0	0	0	0	0	0	0.656	0.656
NC	FCN1	10014838	1855554	694009.NCAP_CVHSA	9606.ENSP00000360871	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL4	10014838	1848295	694009.NCAP_CVHSA	9606.ENSP00000301455	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPT4	10014838	1857455	694009.NCAP_CVHSA	9606.ENSP00000371347	0	0	0	0	0	0	0	0.656	0.656
NC	FGG	10014838	1851932	694009.NCAP_CVHSA	9606.ENSP00000336829	0	0	0	0	0	0	0	0.656	0.656
NC	TNC	10014838	1845696	694009.NCAP_CVHSA	9606.ENSP00000265131	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL2	10014838	1855900	694009.NCAP_CVHSA	9606.ENSP00000362524	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPTL3	10014838	1855412	694009.NCAP_CVHSA	9606.ENSP00000360170	0	0	0	0	0	0	0	0.656	0.656
NC	FGL1	10014838	1842819	694009.NCAP_CVHSA	9606.ENSP00000221204	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPT2	10014838	1849738	694009.NCAP_CVHSA	9606.ENSP00000314897	0	0	0	0	0	0	0	0.656	0.656
NC	ANGPT1	10014838	1861743	694009.NCAP_CVHSA	9606.ENSP00000428340	0	0	0	0	0	0	0	0.656	0.656
NC	FCN3	10014838	1846180	694009.NCAP_CVHSA	9606.ENSP00000270879	0	0	0	0	0	0	0	0.656	0.656
NC	FGA	10014838	1848835	694009.NCAP_CVHSA	9606.ENSP00000306361	0	0	0	0	0	0	0	0.656	0.656
NC	TNR	10014838	1845363	694009.NCAP_CVHSA	9606.ENSP00000263525	0	0	0	0	0	0	0	0.656	0.656
BMP5	SMAD2	1855358	1845079	9606.ENSP00000359866	9606.ENSP00000262160	0	0	0	0	0.045	0.112	0	0.624	0.653
3CLp	CXCL10	10014849	1848754	694009.PRO_0000037312	9606.ENSP00000305651	0	0	0	0	0	0	0	0.652	0.652
LEFTY1	SMAD2	1846227	1845079	9606.ENSP00000272134	9606.ENSP00000262160	0	0	0	0	0.043	0.112	0	0.623	0.651
BCL2L1	ALB	1848421	1847637	9606.ENSP00000302564	9606.ENSP00000295897	0	0	0	0	0	0	0	0.649	0.649
ALB	STAT3	1847637	1845584	9606.ENSP00000295897	9606.ENSP00000264657	0	0	0	0	0	0	0	0.649	0.649
MYH8	PDE11A	1858931	1846991	9606.ENSP00000384330	9606.ENSP00000286063	0	0	0	0	0.155	0	0	0.601	0.649
CAV1	ALB	1852186	1847637	9606.ENSP00000339191	9606.ENSP00000295897	0	0	0	0	0	0	0	0.648	0.648
CAV1	STAT3	1852186	1845584	9606.ENSP00000339191	9606.ENSP00000264657	0	0	0	0	0	0	0	0.645	0.645
PL-PRO	GDF15	10014848	1844163	694009.PRO_0000037311	9606.ENSP00000252809	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP6	10014848	1846835	694009.PRO_0000037311	9606.ENSP00000283147	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP5	10014848	1855358	694009.PRO_0000037311	9606.ENSP00000359866	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	INHBA	10014848	1843613	694009.PRO_0000037311	9606.ENSP00000242208	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP3	10014848	1846814	694009.PRO_0000037311	9606.ENSP00000282701	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	MSTN	10014848	1844830	694009.PRO_0000037311	9606.ENSP00000260950	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	TGFB2	10014848	1854475	694009.PRO_0000037311	9606.ENSP00000355896	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	INHBE	10014848	1845889	694009.PRO_0000037311	9606.ENSP00000266646	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF11	10014848	1844547	694009.PRO_0000037311	9606.ENSP00000257868	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	INHBC	10014848	1849100	694009.PRO_0000037311	9606.ENSP00000308716	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP8A	10014848	1850920	694009.PRO_0000037311	9606.ENSP00000327440	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF9	10014848	1847804	694009.PRO_0000037311	9606.ENSP00000296875	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF2	10014848	1843968	694009.PRO_0000037311	9606.ENSP00000249598	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	LEFTY1	10014848	1846227	694009.PRO_0000037311	9606.ENSP00000272134	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	AMH	10014848	1842844	694009.PRO_0000037311	9606.ENSP00000221496	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	INHA	10014848	1843682	694009.PRO_0000037311	9606.ENSP00000243786	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF10	10014848	1842999	694009.PRO_0000037311	9606.ENSP00000224605	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP7	10014848	1858342	694009.PRO_0000037311	9606.ENSP00000379204	0	0	0	0	0	0	0	0.639	0.639
SPTAN1	SELE	1855744	1851385	9606.ENSP00000361824	9606.ENSP00000331736	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	INHBB	10014848	1847554	694009.PRO_0000037311	9606.ENSP00000295228	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF6	10014848	1847045	694009.PRO_0000037311	9606.ENSP00000287020	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF7	10014848	1846237	694009.PRO_0000037311	9606.ENSP00000272224	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	TGFB3	10014848	1843496	694009.PRO_0000037311	9606.ENSP00000238682	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	NODAL	10014848	1847052	694009.PRO_0000037311	9606.ENSP00000287139	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF3	10014848	1851387	694009.PRO_0000037311	9606.ENSP00000331745	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP10	10014848	1847570	694009.PRO_0000037311	9606.ENSP00000295379	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF5	10014848	1856103	694009.PRO_0000037311	9606.ENSP00000363489	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP15	10014848	1844151	694009.PRO_0000037311	9606.ENSP00000252677	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP4	10014848	1843758	694009.PRO_0000037311	9606.ENSP00000245451	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	GDF1	10014848	1843849	694009.PRO_0000037311	9606.ENSP00000247005	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	LEFTY2	10014848	1854455	694009.PRO_0000037311	9606.ENSP00000355785	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP2	10014848	1856935	694009.PRO_0000037311	9606.ENSP00000368104	0	0	0	0	0	0	0	0.639	0.639
PL-PRO	BMP8B	10014848	1855764	694009.PRO_0000037311	9606.ENSP00000361915	0	0	0	0	0	0	0	0.639	0.639
PRDM10	SLC11A1	1853754	1843344	9606.ENSP00000351686	9606.ENSP00000233202	0	0	0	0	0.053	0	0	0.633	0.638
STAT3	SMAD7	1845584	1845078	9606.ENSP00000264657	9606.ENSP00000262158	0	0	0	0	0.055	0	0	0.628	0.634
SMAD3	LEFTY1	1851536	1846227	9606.ENSP00000332973	9606.ENSP00000272134	0	0	0	0	0.043	0.337	0	0.467	0.633
PRDM10	CAV1	1853754	1852186	9606.ENSP00000351686	9606.ENSP00000339191	0	0	0	0	0.042	0	0	0.632	0.633
SMAD1	PSMB4	1848770	1847239	9606.ENSP00000305769	9606.ENSP00000290541	0	0	0	0	0	0.360	0	0.448	0.632
INHA	SLC11A1	1843682	1843344	9606.ENSP00000243786	9606.ENSP00000233202	0	0	0	0	0	0	0	0.630	0.630
MBOAT4	CD69	1849691	1843140	9606.ENSP00000314196	9606.ENSP00000228434	0	0	0	0	0	0	0	0.630	0.630
GDF9	AMH	1847804	1842844	9606.ENSP00000296875	9606.ENSP00000221496	0	0	0	0	0	0	0	0.630	0.630
JUN	TNC	1855436	1845696	9606.ENSP00000360266	9606.ENSP00000265131	0	0	0	0	0	0	0	0.628	0.628
SMAD6	BMP6	1847140	1846835	9606.ENSP00000288840	9606.ENSP00000283147	0	0	0	0	0.052	0.112	0	0.593	0.627
CLEC1A	REG1A	1850831	1843366	9606.ENSP00000326407	9606.ENSP00000233735	0	0	0	0	0	0	0	0.623	0.623
KLRB1	CD69	1843207	1843140	9606.ENSP00000229402	9606.ENSP00000228434	0	0	0	0	0.104	0	0	0.597	0.623
CSMD3	GDF6	1847864	1847045	9606.ENSP00000297405	9606.ENSP00000287020	0	0	0	0	0	0	0	0.621	0.621
LY75	CLEC4A	1862765	1843201	9606.ENSP00000451511	9606.ENSP00000229332	0	0	0	0	0.100	0	0	0.596	0.621
SMAD2	GDF11	1845079	1844547	9606.ENSP00000262160	9606.ENSP00000257868	0	0	0	0	0.052	0.112	0	0.585	0.620
PPP1CA	MYO5C	1850792	1845003	9606.ENSP00000326031	9606.ENSP00000261839	0	0	0	0	0.095	0.595	0	0	0.618
FGL2	CLEC4A	1843920	1843201	9606.ENSP00000248598	9606.ENSP00000229332	0	0	0	0	0.562	0.142	0	0.064	0.617
SMAD7	INHBA	1845078	1843613	9606.ENSP00000262158	9606.ENSP00000242208	0	0	0	0	0.043	0.112	0	0.577	0.609
XPO1	PRDM10	1858987	1853754	9606.ENSP00000384863	9606.ENSP00000351686	0	0	0	0	0.073	0.170	0	0.531	0.608
DOCK8	DOCK7	1860721	1852363	9606.ENSP00000408464	9606.ENSP00000340742	0	0	0	0.965	0	0.596	0	0.814	0.608
DOCK8	DOCK6	1860721	1847494	9606.ENSP00000408464	9606.ENSP00000294618	0	0	0	0.957	0	0.596	0	0.399	0.603
SMAD5	GDF2	1862200	1843968	9606.ENSP00000441954	9606.ENSP00000249598	0	0	0	0	0.052	0.112	0	0.564	0.601
XPO1	HNRNPA1	1858987	1852510	9606.ENSP00000384863	9606.ENSP00000341826	0	0	0	0	0.072	0.157	0	0.531	0.601
DOCK7	DOCK6	1852363	1847494	9606.ENSP00000340742	9606.ENSP00000294618	0	0	0	0.978	0	0.596	0	0.410	0.600
CLEC1A	ASGR1	1850831	1846082	9606.ENSP00000326407	9606.ENSP00000269299	0	0	0	0	0	0	0	0.600	0.600
S glycoprotein	CD209	10014874	1849790	694009.SPIKE_CVHSA	9606.ENSP00000315477	0	0	0	0	0	0	0	0.600	0.600
CLECL1	CD69	1851390	1843140	9606.ENSP00000331766	9606.ENSP00000228434	0	0	0	0	0	0	0	0.598	0.598
PDE2A	PDE11A	1851777	1846991	9606.ENSP00000334910	9606.ENSP00000286063	0	0	0	0.765	0	0.539	0	0.554	0.596
MBOAT4	SMAD2	1849691	1845079	9606.ENSP00000314196	9606.ENSP00000262160	0	0	0	0	0.052	0	0	0.590	0.595
SMAD5	GDF6	1862200	1847045	9606.ENSP00000441954	9606.ENSP00000287020	0	0	0	0	0.043	0.407	0	0.341	0.594
PPP1CA	SPECC1	1850792	1844926	9606.ENSP00000326031	9606.ENSP00000261503	0	0	0	0	0.086	0.042	0	0.572	0.592
SMAD4	GDF2	1852473	1843968	9606.ENSP00000341551	9606.ENSP00000249598	0	0	0	0	0.043	0.112	0	0.558	0.591
S glycoprotein	CLEC4M	10014874	1849856	694009.SPIKE_CVHSA	9606.ENSP00000316228	0	0	0	0	0	0	0	0.591	0.591
MYH7B	MYH3	1845230	1843076	9606.ENSP00000262873	9606.ENSP00000226209	0	0	0	0.976	0	0.143	0.540	0.183	0.590
LY75	CLEC9A	1862765	1853256	9606.ENSP00000451511	9606.ENSP00000348074	0	0	0	0	0	0	0	0.590	0.590
MBOAT4	GDF9	1849691	1847804	9606.ENSP00000314196	9606.ENSP00000296875	0	0	0	0	0	0	0	0.589	0.589
HNRNPA1	BCL2L1	1852510	1848421	9606.ENSP00000341826	9606.ENSP00000302564	0	0	0	0	0	0	0	0.587	0.587
TGFB2	SMAD7	1854475	1845078	9606.ENSP00000355896	9606.ENSP00000262158	0	0	0	0	0.043	0.112	0	0.553	0.587
SUMO1	JUN	1857989	1855436	9606.ENSP00000376076	9606.ENSP00000360266	0	0	0	0	0	0.360	0	0.380	0.586
ALB	TNC	1847637	1845696	9606.ENSP00000295897	9606.ENSP00000265131	0	0	0	0	0.072	0	0	0.572	0.585
3CLp	EIF2C4	10014849	1855854	694009.PRO_0000037312	9606.ENSP00000362306	0	0	0	0	0	0	0	0.584	0.584
3CLp	EIF2C1	10014849	1855852	694009.PRO_0000037312	9606.ENSP00000362300	0	0	0	0	0	0	0	0.584	0.584
3CLp	EIF2C3	10014849	1855848	694009.PRO_0000037312	9606.ENSP00000362287	0	0	0	0	0	0	0	0.584	0.584
3CLp	EIF2C2	10014849	1842792	694009.PRO_0000037312	9606.ENSP00000220592	0	0	0	0	0	0	0	0.584	0.584
BMP2	JUN	1856935	1855436	9606.ENSP00000368104	9606.ENSP00000360266	0	0	0	0	0	0	0	0.582	0.582
BMP5	SMAD3	1855358	1851536	9606.ENSP00000359866	9606.ENSP00000332973	0	0	0	0	0.045	0.112	0	0.547	0.582
SMAD4	MBOAT4	1852473	1849691	9606.ENSP00000341551	9606.ENSP00000314196	0	0	0	0	0.052	0	0	0.576	0.580
MBOAT4	TNC	1849691	1845696	9606.ENSP00000314196	9606.ENSP00000265131	0	0	0	0	0	0	0	0.579	0.579
MBOAT4	BMP4	1849691	1843758	9606.ENSP00000314196	9606.ENSP00000245451	0	0	0	0	0	0	0	0.578	0.578
MBOAT4	CXCL10	1849691	1848754	9606.ENSP00000314196	9606.ENSP00000305651	0	0	0	0	0	0	0	0.578	0.578
T	LEFTY1	1847809	1846227	9606.ENSP00000296946	9606.ENSP00000272134	0	0	0	0	0	0.105	0	0.547	0.577
LEFTY2	T	1854455	1847809	9606.ENSP00000355785	9606.ENSP00000296946	0	0	0	0	0	0.105	0	0.547	0.577
INHBB	SMAD7	1847554	1845078	9606.ENSP00000295228	9606.ENSP00000262158	0	0	0	0	0.048	0.112	0	0.539	0.576
MYH7B	MYH2	1845230	1843761	9606.ENSP00000262873	9606.ENSP00000245503	0	0	0	0.978	0	0.114	0.540	0.161	0.576
MYH7B	MYH1	1845230	1843075	9606.ENSP00000262873	9606.ENSP00000226207	0	0	0	0.978	0	0.114	0.540	0.170	0.576
SMAD2	GDF15	1845079	1844163	9606.ENSP00000262160	9606.ENSP00000252809	0	0	0	0	0.043	0.112	0	0.541	0.576
MBOAT4	INHBE	1849691	1845889	9606.ENSP00000314196	9606.ENSP00000266646	0	0	0	0	0	0	0	0.575	0.575
MYH8	MYH7B	1858931	1845230	9606.ENSP00000384330	9606.ENSP00000262873	0	0	0	0.977	0	0.114	0.540	0.100	0.575
PRDM10	SMAD4	1853754	1852473	9606.ENSP00000351686	9606.ENSP00000341551	0	0	0	0	0.076	0.065	0	0.546	0.574
CD209	TGFB1	1849790	1842869	9606.ENSP00000315477	9606.ENSP00000221930	0	0	0	0	0	0	0	0.573	0.573
INHBC	SMAD6	1849100	1847140	9606.ENSP00000308716	9606.ENSP00000288840	0	0	0	0	0.043	0.112	0	0.535	0.570
MYH7	MYH7B	1853180	1845230	9606.ENSP00000347507	9606.ENSP00000262873	0	0	0	0.979	0.086	0	0.540	0.734	0.568
T	SMAD2	1847809	1845079	9606.ENSP00000296946	9606.ENSP00000262160	0	0	0	0	0	0.073	0	0.550	0.565
SMAD6	INHBA	1847140	1843613	9606.ENSP00000288840	9606.ENSP00000242208	0	0	0	0	0.043	0.112	0	0.529	0.564
PRDM10	SMAD2	1853754	1845079	9606.ENSP00000351686	9606.ENSP00000262160	0	0	0	0	0.084	0.065	0	0.531	0.564
SMAD3	T	1851536	1847809	9606.ENSP00000332973	9606.ENSP00000296946	0	0	0	0	0	0.073	0	0.548	0.563
INHBC	SMAD7	1849100	1845078	9606.ENSP00000308716	9606.ENSP00000262158	0	0	0	0	0.043	0.112	0	0.528	0.563
SMAD4	INHBC	1852473	1849100	9606.ENSP00000341551	9606.ENSP00000308716	0	0	0	0	0.043	0.112	0	0.527	0.563
PRDM10	INHBE	1853754	1845889	9606.ENSP00000351686	9606.ENSP00000266646	0	0	0	0	0	0.070	0	0.548	0.562
CAV1	TNC	1852186	1845696	9606.ENSP00000339191	9606.ENSP00000265131	0	0	0	0	0	0	0	0.560	0.560
T	BMP4	1847809	1843758	9606.ENSP00000296946	9606.ENSP00000245451	0	0	0	0	0.049	0.105	0	0.523	0.558
FOS	GDF15	1848822	1844163	9606.ENSP00000306245	9606.ENSP00000252809	0	0	0	0	0	0	0	0.558	0.558
MYH10	MYH7B	1846079	1845230	9606.ENSP00000269243	9606.ENSP00000262873	0	0	0	0.884	0	0	0.540	0.316	0.555
INHBB	SMAD6	1847554	1847140	9606.ENSP00000295228	9606.ENSP00000288840	0	0	0	0	0.043	0.112	0	0.517	0.553
MYH7B	MYH9	1845230	1842558	9606.ENSP00000262873	9606.ENSP00000216181	0	0	0	0.884	0	0	0.540	0.266	0.552
MYH6	MYH7B	1853324	1845230	9606.ENSP00000348634	9606.ENSP00000262873	0	0	0	0.978	0.054	0	0.540	0.597	0.552
REG3G	STAT3	1846247	1845584	9606.ENSP00000272324	9606.ENSP00000264657	0	0	0	0	0	0	0	0.551	0.551
PDE2A	PDE6A	1851777	1844368	9606.ENSP00000334910	9606.ENSP00000255266	0	0	0	0.700	0	0.504	0	0.348	0.551
PRDM10	SELE	1853754	1851385	9606.ENSP00000351686	9606.ENSP00000331736	0	0	0	0	0.054	0	0	0.542	0.549
BMP2	TGFB1	1856935	1842869	9606.ENSP00000368104	9606.ENSP00000221930	0	0	0	0.642	0	0.360	0	0.829	0.548
GDF3	LEFTY1	1851387	1846227	9606.ENSP00000331745	9606.ENSP00000272134	0	0	0	0	0	0	0	0.546	0.546
INHBC	SMAD2	1849100	1845079	9606.ENSP00000308716	9606.ENSP00000262160	0	0	0	0	0.043	0.112	0	0.507	0.545
PDE6C	PDE2A	1855486	1851777	9606.ENSP00000360502	9606.ENSP00000334910	0	0	0	0.713	0	0.504	0	0.310	0.544
SPTAN1	STAT3	1855744	1845584	9606.ENSP00000361824	9606.ENSP00000264657	0	0	0	0	0.044	0	0	0.542	0.543
ANGPTL4	STAT3	1848295	1845584	9606.ENSP00000301455	9606.ENSP00000264657	0	0	0	0	0	0	0	0.542	0.543
MYH11	MYH7B	1858384	1845230	9606.ENSP00000379616	9606.ENSP00000262873	0	0	0	0.886	0	0	0.540	0.093	0.542
SMAD3	INHBC	1851536	1849100	9606.ENSP00000332973	9606.ENSP00000308716	0	0	0	0	0.043	0.112	0	0.504	0.541
MYH7B	MYH4	1845230	1844373	9606.ENSP00000262873	9606.ENSP00000255381	0	0	0	0.977	0	0	0.540	0.180	0.541
BMP15	AMH	1844151	1842844	9606.ENSP00000252677	9606.ENSP00000221496	0	0	0	0	0	0	0	0.541	0.541
BMP2	T	1856935	1847809	9606.ENSP00000368104	9606.ENSP00000296946	0	0	0	0	0.049	0.105	0	0.504	0.540
JUN	GOPC	1855436	1854812	9606.ENSP00000360266	9606.ENSP00000357484	0	0	0	0	0	0.069	0	0.526	0.540
SUMO1	SPECC1	1857989	1844926	9606.ENSP00000376076	9606.ENSP00000261503	0	0	0	0	0	0.170	0	0.467	0.538
CD209	FCER2	1849790	1845476	9606.ENSP00000315477	9606.ENSP00000264072	0	0	0	0.706	0	0.531	0	0.087	0.537
